smiles,Mutagenicity_top20_6_brics_mol,group
O=Cc1ccc2c(-c3ccc4nc5cc(Cl)ccc5c(-c5c(O)cc6c7c(cccc57)-c5ccccc5-6)c4c3)cocc1-2,1,test
Cc1ccc(NN=NCC2CC(N=[N+]=[N-])C(CN=NNc3ccc(C)cc3)O2)cc1,1,test
O=NOc1cccc2c(O)c3c(O)c4c(c(O)c3c(O)c12)C(=O)CC(O)(N1C2c3ccccc3-c3ccccc3C21)C4,1,test
Nc1cc(ON(Oc2ccc(/N=C/c3ccc(C4CO4)cc3)cc2)C(=O)C2CO2)c(N)c([N+](=O)[O-])c1,1,test
Cc1cc2ccccc2c2c(-c3cc4c(cc3-c3cc5c(cc3OO)CCN(N=O)C5)CN(N=O)CC4)cc3c(c12)CCC3=O,1,test
O=C(Cl)c1ccc2c(c1)Cc1ccccc1-2,1,test
O=CN(O)c1ccc(C2CO2)cc1,1,test
CO[C@@H]1C[C@](C)(O)Cc2cc3c(c(O)c21)C(=O)c1c(O)cc2c(c1C3=O)O[C@@H]1O[C@@]2(C)[C@H](O)[C@@H](n2cc(C3CO3)c(=O)c3cc(F)c(-c4ccccc4N=C(O)c4csc([N+](=O)[O-])c4)c(F)c32)[C@H]1O,1,test
CC(=O)N(O)c1ccc(-c2nc3c(cc2F)c(=O)c(-c2nsc4c(N)cccc24)cn3C2NC2c2ccc(N(O)C(C)=O)cc2)cc1,1,test
CC1=C(C(=O)ON(Oc2ccc(NN)nn2)C(=O)c2nc3n(c2[N+](=O)[O-])CCS3)C(=O)OC1c1nc2n(c1[N+](=O)[O-])CCS2,1,test
O=c1c2ccccc2sc2c(-c3ccc(-c4ccc([NH+]([O-])O)o4)c4c(=O)c5ccccc5sc34)ccc(-c3ccc([NH+]([O-])O)o3)c12,1,test
O=c1c2c(-c3cccc([N+](=O)[O-])c3)cc(-c3cccc([N+](=O)[O-])c3)cc2oc2c(O)ccc(O)c12,1,test
Oc1ccc2c3c(-c4c5ccccc5cc5c4ccc4ccccc45)cc4c(c3oc(O)c1-2)C1C(O4)OC2OC21,1,test
O=c1ccc([N+](=O)[O-])ccc1-c1ccc2c3c(nn2-c2ccc([NH+]([O-])O)o2)-c2ccc(Cl)cc2Sc13,1,test
Cc1cnc2ccc(-c3ccc4ncc(C)nc4c3C)c(C)c2n1,1,test
O=C1C(c2ccc([N+](=O)[O-])cc2)C(=O)N([C@H]2CO2)N1c1csc([N+](=O)[O-])c1,1,test
O=C(c1ccc([N+](=O)[O-])cc1[N+](=O)[O-])N(Oc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])Oc1c2occc2cc2ccc(=O)oc12,1,test
O=[N+]([O-])c1ccccc1C1OC(N(O)c2ccc(-c3c4cccc5ccc6cc7cccc8ccc3c(c87)c6c54)cc2)C(O)C(O)C1O,1,test
O=[N+]([O-])c1ccc(C2=NOCC(Nc3cc4c5ccccc5cc5ccc6cccc3c6c54)=N2)o1,1,test
C[C@@]12O[C@]1(c1ccc(SC(Cl)=C(Cl)Cl)c([N+](=O)[O-])c1)C(=O)O[C@H]2c1ccc(SC(Cl)=C(Cl)Cl)c([N+](=O)[O-])c1,1,test
Nc1ccc(-c2ccccc2N)c(N)c1,1,test
O=c1c2c(-c3c4ccccc4[n+]([O-])c4occc34)cc(-c3c(-c4c5ccccc5[n+]([O-])c5occc45)c4cccc5c6ccccc6c6ccc([N+](=O)[O-])c3c6c45)cc2oc2c(-c3ccccc3[N+](=O)[O-])ccc(O)c12,1,test
O=C(Cl)c1cc(-c2cc(-c3cc(C(=O)Cl)c4ncccc4c3)c3ncccc3c2)c2ncccc2c1,1,test
c1ccc2c(c1)cc1ccc3cccc4cc([C@H]5CO5)c2c1c34,1,test
O=S(=O)(Oc1cccc2[nH]c(-c3nc4c(-c5c6cccc7ccc8cc9cccc%10ccc5c(c%109)c8c76)cccc4[nH]3)nc12)c1ccccc1,1,test
C[C@@]12O[C@]1(c1ccc(-c3ccc(SC(Cl)=C(Cl)Cl)c([N+](=O)[O-])c3)c([N+](=O)[O-])c1)C(=O)O[C@H]2SC(Cl)=C(Cl)Cl,1,test
Nc1ccc(-c2ccc(N)cc2[NH+]([O-])O)c([NH+]([O-])O)c1,1,test
Nc1c2ccccc2nc2ccc(-c3ccc(/N=C/c4ccc(-c5ccc(/N=C/c6ccc(-c7ccc(/N=C/c8ccc(OCO)cc8)cc7)cc6)cc5)cc4)cc3)cc12,1,test
CN(Cc1c(O)cc2c(c1O)C(=O)c1ccccc1C2=O)N=O,1,test
[N-]=[N+]=NCCc1c2ccoc2nc2c(O)cccc12,1,test
CC1=CC2c3cccc4c3c(cn4-c3ccc4nc(-c5cc(-c6ccc([N+](=O)[O-])cc6)cc6cccnc56)c(-n5cc6c7c(cccc75)C5C=C(C)CN(C)C5C6)nc4c3C)CC2N(C)C1,1,test
Cn1nc(-c2cccc(N=C(O)c3csc([N+](=O)[O-])c3)c2)cc1N,1,test
Nc1ccc2snc(-c3cc4c5c(cccc5c3)-c3ccccc3-4)c2c1,1,test
O=c1c2c(-c3ccc([N+](=O)[O-])cc3)cc(O)cc2oc2c(O)ccc(O)c12,1,test
Cn1cnc(C2NC2c2c(O)c3c(c4oc(=O)c5c(c24)CCC5=O)C2C=COC2O3)c1N=O,1,test
OCOc1cc2ccccc2c2ccc3c(c12)C1OC1C(O)C3O,1,test
Nc1c2ncn(-c3ccc([NH+]([O-])O)cc3)c2nc[n+]1[O-],1,test
Nc1c2ccccc2nc2ccc(ON(Oc3ccc4nc5ccccc5c(N)c4c3)C(=O)c3ccc4nc5ccccc5c(N)c4c3)cc12,1,test
O=C(c1cc2c(c3oc(O)c4c(O)cc(O)c-4c13)C1C=COC1O2)N(Oc1cc2c(c3oc(O)c4c(O)cc(O)c-4c13)C1C=COC1O2)Oc1cc2ccccc2c2ccc3ccccc3c12,1,test
CN(CC(=O)COO)N=O,1,test
Cn1cnc([NH+]([O-])O)c1[C@H]1CO1,1,test
[N-]=[N+]=NCCc1nc2c(ccc3ccc4ccc(O)cc4c32)[nH]1,1,test
Nc1ccc(-c2ccc(N=Nc3ccc(C4CO4)nc3)cc2)cc1Cl,1,test
O=C1c2cccc(C3CO3)c2C(=O)c2c(O)c3c(c(O)c21)C[C@](O)(OOC1CO1)C[C@@H]3OC1CO1,1,test
CN1CCc2cc3c(c4c2[C@@H]1Cc1ccc(cc1)Oc1cc(ccc1-c1ccc2cc1Oc1ccc(cc1)C[C@H]1c5c(cc6c(c5Oc5cc7c(cc5-c5ccc8cc5Oc5ccc(cc5)C[C@H]5c9c(cc%10c(c9Oc9cc%11c(cc9CCN=[N+]=[N-])CCN(C)[C@@H]%11C8)OCO%10)CCN5C)CCN(C)[C@@H]7C2)OCO6)CCN1C)C[C@@H]1c2cc(c(CCN=[N+]=[N-])cc2CCN1C)O4)OCO3,1,test
Nc1ccc(-c2cc3c(c4oc(=O)c5c(c24)CCC5=O)C2C(O3)OC3OC32)cc1OP(N)(=O)N(CCCl)CCCl,1,test
Nc1ccc(C(=O)n2s/c(=N\C(=O)c3ccc4cccc5c4c3-c3ccccc3-5)c3cc([N+](=O)[O-])ccc32)c(N)c1,1,test
O=C1CCc2c1c(=O)oc1c3c(c(O)c(-c4ccc(-c5ccc(-c6ccc(C7CO7)cc6N=Nc6c(O)ccc7ccccc67)c(N=Nc6c(O)ccc7ccccc67)c5)cc4N=Nc4c(O)ccc5ccccc45)c21)OC1OC=CC31,1,test
COP(=S)(OC)SCc1ccc(-c2ccc(-c3ccc(CSP(=S)(OC)OC)c4c(=O)c5ccccc5sc34)c([N+](=O)[O-])c2)c2c(=O)c3ccccc3sc12,1,test
O=C(Cc1c2ccccc2nc2c(-c3csc([N+](=O)[O-])c3)ccc([N+](=O)[O-])c12)NO,1,test
Nc1cc(-c2ccc(/N=C/c3ccc(-c4ccc(/N=C/c5ccc(OCO)cc5)cc4)cc3)cc2)c(N)c([N+](=O)[O-])c1,1,test
Cc1cc2ncccc2c2nc(N)n(-c3cc4c5c(cccc5c3)-c3ccccc3-4)c12,1,test
Cc1c(C(=O)n2s/c(=N\C(=O)[C@]34O[C@@]3(C)[C@H](n3ccnc3[N+](=O)[O-])OC4=O)c3cc([N+](=O)[O-])ccc32)c(=O)n(-c2cc(O)c(O)cc2O)n1C,1,test
Cc1cnc2ccc(-c3cc4c(c5oc(=O)c6c(c35)[C@@H](Cl)[C@@H](Cl)C6=O)[C@@H]3C=CO[C@@H]3O4)c(C)c2n1,1,test
O=Nc1ccc(-c2ccc([N+](=O)[O-])cc2)cc1,1,test
CC1(c2ccc(-c3ccccc3[N+](=O)[O-])cc2)CO1,1,test
O=C1C(c2ccc([N+](=O)[O-])cc2)C(=O)N([C@H]2CO2)N1c1ccc([N+](=O)[O-])cc1,1,test
C[C@@H]1CC[C@@H](c2cc3c(c4ccc5c(c24)C=CC(O)C5O)CCC3=O)C(=O)C1,1,test
O=c1c2c(-c3cc4c(c5oc6cccc(-c7cc8c(c9oc%10cccc(-c%11ccc([N+](=O)[O-])o%11)c%10c(=O)c79)[C@@H]7C=CO[C@H]7O8)c6c(=O)c35)[C@@H]3C=CO[C@H]3O4)cccc2oc2c3c(cc(-c4ccc([N+](=O)[O-])o4)c12)O[C@@H]1OC=C[C@@H]31,1,test
Cc1ccc([C@@H]2OC=C(COC3CC(O)(c4ccc5ccc6ccc(O)cc6c5c4)Cc4c(O)c5c(c(O)c43)C(=O)c3ccccc3C5=O)C3=C[C@H](c4ccc(C)cc4)[C@]4(CO4)[C@H]32)cc1,1,test
CC(CC[N-][N+]#N)c1nc(-c2nc(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c3ccccc3n2)c2ccccc2n1,1,test
Nc1nc2ccc(-c3ccc4nc(N)sc4c3)cc2s1,1,test
O=C1N(/N=C/c2ccc([NH+]([O-])O)o2)CCN1c1c2ccccc2nc2c(-c3ccc([N+](=O)[O-])s3)ccc([N+](=O)[O-])c12,1,test
O=NN(CCCl)C(=O)Nc1cccc2ncc(-c3cnc4cccc(-c5ccc6c7c(cccc57)OC([N+](=O)[O-])=C6)c4n3)nc12,1,test
Nc1ccc(N2C3c4ccccc4-c4ccccc4C32)c([NH+]([O-])O)c1,1,test
Nc1nc(N)c2nc(OC3CC(O)(c4nc5c(N)nc(N)nc5nc4N)Cc4c(O)c5c(c(O)c43)C(=O)c3c(O)cccc3C5=O)c(N)nc2n1,1,test
Cc1cc2c(nc(N)n2C)c2nc(-c3c([N+](=O)[O-])oc(-c4nc(N)c5ncn(-c6ccc(N=Nc7ccc(O)cc7)cc6)c5n4)c3-c3ccc(O)c4c3C(=O)c3ccccc3C4=O)cnc12,1,test
c1cc2ccc3ccc(-c4ccc5ccc6cccc7ccc4c5c67)c4ccc(c1)c2c34,1,test
Cc1c(CN(C)N=O)c(O)cc2c1C(=O)c1c(O)c(-c3nc(-c4c([N+](=O)[O-])ncn4C)c(CN(C)N=O)[nH]3)c(O)c(O)c1C2=O,1,test
Cc1c2c(cc(O)c1-c1c([N+](=O)[O-])ncn1C)C(=O)c1c(O)c(O)c(-c3nc(-c4c([N+](=O)[O-])ncn4C)c(-c4c([N+](=O)[O-])ncn4C)[nH]3)c(O)c1C2=O,1,test
O=[N+]([O-])c1c(CCNNOS(=O)(=O)O)nc2n1CCS2,1,test
CN(Cc1ccc(NOS(=O)(=O)O)cc1N)N=O,1,test
O=[N+]([O-])c1cc(C(O)=Nc2ccccc2)ccc1-c1ccc2c(c1)-c1cccc3cccc-2c13,1,test
O=C(Cl)c1cc(-c2cc(-c3cc(-c4ccc(O)c5c(=O)c6c(O)c7c(cc6oc45)OC4OC=CC74O)cc4cccnc34)cc3cccnc23)cc2cccnc12,1,test
O=NOc1cc(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])c(-c2c3ccccc3nc3cccc([N+](=O)[O-])c23)cc1-c1cccc([NH+]([O-])O)c1,1,test
O=C(Cl)c1cc(C(=O)Cl)c2ncccc2c1,1,test
CC1=CC2c3cccc4c3c(cn4-c3c(-c4c(C56CC5(C=O)C(C=O)=CC5CC(C)(C)CC56)ccc5cc6[n+](cc45)CCc4cc5c(cc4-6)OCO5)ccc4cc5[n+](cc34)CCc3cc4c(cc3-5)OCO4)CC2N(C)C1,1,test
Cc1nc2ccc(-c3ccc([NH+]([O-])O)c4no[n+]([O-])c34)c(C)c2nc1C,1,test
CC[n+]1c(-n2c3cc(-n4c5cc(-c6ccc(N)c(C)c6)c(F)cc5n5c(=O)[nH]c(=O)cc45)c(F)cc3n3c(=O)[nH]c(=O)cc23)c2cc(N)ccc2c2ccc(N)cc21,1,test
Cc1ccc(-c2ccc(N)c(-c3ccc(N)c(-c4cc(O)c5ccc6cccc7ccc4c5c67)c3)c2)cc1N,1,test
C[C@@]12O[C@]1(OC1CC(O)([C@H]3CO3)Cc3c(O)c4c(c(O)c31)C(=O)c1ccccc1C4=O)C(=O)N[C@]2(C)O,1,test
CCC1(CC(=O)O)OCCc2c1[nH]c1c(C3CO3)c(O)ccc21,1,test
Nc1ccc(-c2ccc([NH+]([O-])O)cc2)cc1Cl,1,test
Cn1c(-c2csc(N)n2)nc2c3cccnc3ccc21,1,test
Cc1c2ccccc2c(-c2cn(-c3c4ccccc4c(C)c4c3ccc3ccccc34)c3c(F)c(-c4c5ccccc5nc5cccc([N+](=O)[O-])c45)c(F)cc3c2=O)c2ccc3ccccc3c12,1,test
O=[N+]([O-])c1cccc2nc3ccccc3c(C3CO3)c12,1,test
O=[N+]([O-])c1csc(N2C3c4ccccc4-c4ccccc4C32)c1,1,test
O=C1c2ccccc2C(=O)c2c1cc(O)c(-c1ccc(N=Nc3ccc(N=Nc4ccc(O)c(-c5ccc(-c6nc[nH]c6[N+](=O)[O-])cc5[NH+]([O-])O)c4)c4cc(S(=O)(=O)O)ccc34)cc1)c2-c1nc[nH]c1[N+](=O)[O-],1,test
C[C@H](Cl)CON(Oc1ccc(N)cc1N)C(=O)c1ccccc1[NH+]([O-])O,1,test
O=NN(COCC1=CO[C@@H](C(=O)n2s/c(=N\C(=O)c3ccc4cccc5c4c3-c3ccccc3-5)c3cc([N+](=O)[O-])ccc32)[C@@H]2[C@@H]1C[C@H](c1ccc3cccc4c3c1-c1ccccc1-4)[C@]21CO1)c1ccccc1,1,test
CN(Cc1cc(-c2ccc3cccc4c3c2-c2ccccc2-4)cc2oc3c(O)ccc(O)c3c(=O)c12)N=O,1,test
Cn1cnc(C2NC2c2ncn(C)c2N=O)c1N=O,1,test
O=NOC[C@H](Br)CBr,1,test
CC(O)=Nc1ccc([N+](=O)[O-])cc1ON(Oc1ccc(N)c(C)c1)C(=O)c1nc2sccn2c1[N+](=O)[O-],1,test
[O-][NH+](O)c1cccc2nc(C3OC3c3ccc4c([NH+]([O-])O)cccc4n3)ccc12,1,test
CN(NO)C(=O)c1c([N+](=O)[O-])oc(-c2cc3c(c4oc(O)c5c(O)ccc-5c24)C2(O)C=COC2O3)c1-c1cc2c(c3oc(O)c4c(O)ccc-4c13)C1(O)C=COC1O2,1,test
CN(N=O)C(=O)c1ccc2nc3cc(Cl)ccc3c(-c3ccc4cc5ccc(-c6ccc7nc8cc(Cl)ccc8c(C(=O)N(C)N=O)c7c6)cc5nc4c3)c2c1,1,test
ClC(Cl)(Cl)C1CO1,1,test
O=C1c2ccccc2C(=O)c2c1ccc(-c1cc3c4c(cccc4c1)-c1ccccc1-3)c2O,1,test
CC12OOC1(C)c1ccc(-c3ccc(/C=N/n4nnc5c6ccccc6nc-5c4O)cc3)cc1O2,1,test
N#[N+][N-]c1ccc2c(-c3ccc(N)c4c3C(=O)c3ccccc3C4=O)c3ccccc3nc2c1,1,test
COP(=O)(OC)Sc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1,test
Cc1cc(-c2ccc([N+](=O)[O-])cc2)ccc1N,1,test
Cn1c(-c2ccc([NH+]([O-])O)o2)nc2c3cccnc3ccc21,1,test
Nc1ccc2c(N)c3cc(-c4c5ccccc5nc5ccccc45)ccc3nc2c1,1,test
Cc1cc2c(nc(N)n2C)c2nc(ON(Oc3nsc4cc([N+](=O)[O-])ccc34)C(=O)c3ccc4ccc5cccc6ccc3c4c56)cnc12,1,test
O=NN1CCc2cc(-c3ccc([N+](=O)[O-])cc3)c(-c3c4ccccc4nc4c([N+](=O)[O-])cccc34)cc2C1,1,test
Nc1ncc(-c2cn3cccc(-c4cc([NH+]([O-])O)cs4)c3n2)c(N)n1,1,test
Cc1ccc2c(c1-c1nc(Cl)c(N)nc1N)C(=O)c1ccccc1C2=O,1,test
N#[N+][N-]C1CC(c2ccc(N)cc2)OC1CCC(=O)Cl,1,test
[O-][NH+](O)c1ccc(-c2ccc3ccc4ccc(O)cc4c3c2)o1,1,test
Cc1c2ccccc2c(-c2cc3ccnc4c3c(c2-c2c3ccccc3cc3ccc5ccccc5c23)-c2cc(-c3cccc5c3-c3ccccc3C5)ccc2C4=O)c2ccccc12,1,test
Nc1ccccc1OC1CC(O)(c2cc(OC3CC(O)(c4ccccc4N)Cc4c(O)c5c(c(O)c43)C(=O)c3c(O)cccc3C5=O)c([N+](=O)[O-])cc2[N+](=O)[O-])Cc2c(O)c3c(c(O)c21)C(=O)c1c(O)cccc1C3=O,1,test
Cc1cc(O)c2c(c1)C(=O)c1cc(C34OC3C(O)(c3cccc5c3Oc3ccccc3O5)NC4=O)cc(O)c1C2=O,1,test
Cc1ccc(-c2ccc(N)c(-c3cc(O)c4ccc5cccc6ccc3c4c56)c2)cc1N,1,test
Cc1cc(O)c2c(c1)C(=O)c1cc(-c3cc4c(-c5ccc([N+](=O)[O-])cc5-c5cc(O)c6c(c5)C(=O)c5cc(C)cc(O)c5C6=O)c5ccoc5nc4cc3-c3ccc(N=Nc4ccccc4)cc3)cc(O)c1C2=O,1,test
Nc1c(S(=O)(=O)O)cc(C2(O)CC(Oc3cccc4oc5c6c(cc(-c7c8ccccc8cc8ccccc78)c5c(=O)c34)OC3OC=CC63)c3c(cc4c(c3O)C(=O)c3c(O)cccc3C4=O)C2C(=O)N2C3c4ccccc4-c4ccccc4C32)c2c1C(=O)c1ccccc1C2=O,1,test
Cc1c2ccccc2c(-c2cc3ccnc4c3c(c2-c2ccc(N(O)[C@H]3O[C@@H](c5c6ccccc6c(C)c6ccccc56)[C@H](O)[C@@H](O)[C@@H]3O)cc2)-c2cc(-c3cccc5c3-c3ccccc3C5)ccc2C4=O)c2ccccc12,1,test
CN(N=O)C(=O)c1ccc2cc3ccc(-c4c5ccc(Cl)cc5nc5ccc(-c6ccc7nc8cc(Cl)ccc8c(C(=O)N(C)N=O)c7c6)cc45)cc3nc2c1,1,test
O=[N+]([O-])c1ccccc1-c1nc2n(c1[N+](=O)[O-])CCS2,1,test
c1cc2c3c(cccc3c1)CC(c1ccc3cc4[n+](cc3c1-c1c(-c3ccc5cc6[n+](cc5c3C3Cc5cccc7cccc(c57)C3)CCc3cc5c(cc3-6)OCO5)ccc3cc5[n+](cc13)CCc1cc3c(cc1-5)OCO3)CCc1cc3c(cc1-4)OCO3)C2,1,test
Nc1c(N=Nc2ccc(-c3cc4c(c5oc(=O)c6c(c35)CCC6=O)C3C=COC3O4)cc2)cc(S(=O)(=O)O)c2ccccc12,1,test
O=C1c2ccccc2C(=O)c2c1cccc2-c1cccc2c1C(=O)c1ccccc1C2=O,1,test
Nc1ccc(-c2ccc(-c3ccc([N+](=O)[O-])cc3)cc2[NH+]([O-])O)cc1,1,test
Cc1c2ccccc2c(NCO)c2ccc3ccccc3c12,1,test
Cc1cc2c(nc(N)n2C)c2ncc(-c3ccc(-c4cnc5c(n4)c(C)cc4c5nc(N)n4C)c4c3C(=O)c3ccccc3C4=O)nc12,1,test
Cc1ccc(N(C[C@]2(O)Cc3c(O)c4c(c(O)c3[C@@H](Oc3cc(O)c5c(c3)C(=O)c3cc(C)cc(O)c3C5=O)C2)C(=O)c2c(NC3=NC(c5ccc([N+](=O)[O-])o5)=NOC3)cccc2C4=O)N=O)cc1,1,test
CS(=O)(=O)OC(=O)[C@H]1c2cc3c(c(O)c2[C@H](O)C[C@@]1(O)[C@H]1O[C@@H](OS(C)(=O)=O)[C@H](O)[C@@H](O)[C@@H]1O)C(=O)c1c(O)cccc1C3=O,1,test
CN(Cc1cc(-c2ccc(N(O)C3OC(c4c(O)cc5c(c4O)C(=O)c4ccccc4C5=O)C(O)C(O)C3O)cc2)cc2oc3c(O)ccc(O)c3c(=O)c12)N=O,1,test
CS(=O)(=O)Oc1ccc(N=Nc2c(S(=O)(=O)O)cc3ccc(N)cc3c2O)cc1,1,test
C[C@@]12O[C@]1(SC(Cl)=C(Cl)Cl)C(=O)O[C@H]2c1ccc([C@]23O[C@@]2(C)[C@H](SC(Cl)=C(Cl)Cl)OC3=O)cc1[N+](=O)[O-],1,test
O=C(/N=c1\sn(C(=O)c2ccc3cccc4c3c2-c2ccccc2-4)c2ccc([N+](=O)[O-])cc12)c1ccc2cccc3c2c1-c1ccccc1-3,1,test
O=C1N(/N=C/c2ccc([NH+]([O-])O)o2)CCN1C1OC(c2ccc3nc4cc(Cl)ccc4c(C4(C5CO5)C(=O)NCNC4=O)c3c2)C(O)C(O)C1O,1,test
O=C(Cl)c1ccc2ccc3cccc4ccc1c2c34,1,test
CN(Cc1cc(CN(C)N=O)c2nc3occc3c(CN(C)N=O)c2c1)N=O,1,test
Oc1ccc2c(c1)-c1cccc3c(-c4cccc5c4ccc4c(-c6ccc7c8c(cccc68)-c6cc(O)ccc6-7)cc6c(c45)OCO6)ccc-2c13,1,test
O=C1CCc2c1c(=O)oc1c3c(cc(-c4ccc(O)c5c(=O)c6c(-c7cc8c(c9oc(=O)c%10c(c79)CCC%10=O)[C@@H]7C=CO[C@@H]7O8)c7c(cc6oc45)OC4OC=CC74)c21)O[C@H]1OC=C[C@@H]31,1,test
O=C1c2ccccc2-c2ccc(N3C(=O)C(c4ccc([N+](=O)[O-])c5c(=NCCCSC(Cl)=C(Cl)Cl)c6ccccc6[nH]c45)C(=O)N3c3ccc4c5c(cccc35)C(=O)c3ccccc3-4)c3cccc1c23,1,test
CN(Cc1c2ccccc2cc2ccc3ccccc3c12)N=O,1,test
N#[N+][N-]c1ccc2nc3ccccc3c(-c3cccc4c3C(=O)c3c(O)cccc3C4=O)c2c1,1,test
CC(=O)N(Oc1c2ccc([N-][N+]#N)cc2nc2ccc([N-][N+]#N)cc12)c1ccc(-n2cc(-c3c4ccc([N-][N+]#N)cc4nc4ccc([N-][N+]#N)cc34)c(=O)c3c(C)c(F)c(-c4c5ccc([N-][N+]#N)cc5nc5ccc([N-][N+]#N)cc45)cc32)cc1,1,test
O=C(/N=c1\sn(C(=O)C2OC2C(Cl)(Cl)Cl)c2ccc([N+](=O)[O-])cc12)c1ccc([N+](=O)[O-])cc1,1,test
Cc1ccc(-c2ccc3c(c2)Oc2cc([C@@H]4CC[C@H](C)[C@@H]5CC[C@H](C)C[C@H]54)ccc2C3c2ccccc2[C@@H]2CC[C@H](C)[C@@H]3CC[C@H](C)C[C@H]32)cc1[N+](=O)[O-],1,test
Cn1c(N)nc2c3nc(-c4c(O)cc5c(c4O)C(=O)c4ccccc4C5=O)c(OP(=O)(Oc4c(O)cc5c(c4O)C(=O)c4ccccc4C5=O)Oc4c(O)cc5c(c4O)C(=O)c4ccccc4C5=O)nc3ccc21,1,test
O=C1c2ccccc2-c2ccc(-c3ccc4cc5[n+](cc4c3-c3c(-c4c(OP6(=O)OCc7ccccc7O6)ccc6cc7[n+](cc46)CCc4cc6c(cc4-7)OCO6)ccc4cc6[n+](cc34)CCc3cc4c(cc3-6)OCO4)CCc3cc4c(cc3-5)OCO4)c3cccc1c23,1,test
Nc1ccc(ON(Oc2ccccc2N=Nc2ccc(-c3ccc(N)cc3)cc2)C(=O)c2ccc(N)cc2)cc1,1,test
N=C(c1ccc(-c2ccc(NO)cc2)cc1)c1ccc(-c2ccc(NO)cc2)cc1,1,test
[N-]=[N+]=NCCc1ccc([N+](=O)[O-])o1,1,test
O=C1c2cc3c(c(O)c2C(=O)c2c(O)ccc(O)c21)C(Oc1c2ccccc2cc2c1ccc1ccccc12)CC(O)(c1nc(-c2cc4c(c5oc(O)c6c(O)ccc-6c25)C2C(O4)OC4OC42)c2ccccc2n1)C3C(=O)N1C2c3ccccc3-c3ccccc3C21,1,test
NNc1ccc(-c2nc3n(c2[N+](=O)[O-])CCS3)nn1,1,test
Cc1cc(O)c2c(c1)C(=O)c1cc(-c3cc4nc5occc5c(-c5ccc([N+](=O)[O-])cc5-c5cc(O)c6c(c5)C(=O)c5cc(C)cc(O)c5C6=O)c4cc3-c3cc(O)c4c(c3)C(=O)c3cc(C)cc(O)c3C4=O)cc(O)c1C2=O,1,test
c1ccc(-c2cccc3ccccc23)nc1,1,test
O=c1cc2n(C3CO3)c3cc(C4CO4)c(F)cc3n2c(=O)n1O,1,test
Nc1ccc(-c2ccc3c(c2)c2cc(-c4c5ccccc5c(Cl)c5ccccc45)ccc2c2c4ccc(-c5ccc(N)c(Cl)c5)cc4c4cc(-c5cccc6nc7ccccc7cc56)ccc4c32)cc1Cl,1,test
O=C1N(N=Cc2ccc([NH+]([O-])O)o2)CCN1c1ccc(-c2nc(-c3ccc(N=Nc4ccccc4)cc3)[nH]c2N2CCN(N=Cc3ccc([NH+]([O-])O)o3)C2=O)c(N=Nc2c(O)ccc3ccccc23)c1,1,test
CS(=O)(=O)Oc1ccc(N=O)cc1,1,test
Cc1ccc([C@H]2C=C3C(COC4CC(O)(c5ccc(C)cc5)Cc5c(O)c6c(c(O)c54)C(=O)c4ccccc4C6=O)=CO[C@@H](c4ccc5ccc6ccc(O)cc6c5c4)[C@@H]3[C@@]23CO3)cc1,1,test
Cc1cc2c(c(-c3cc(O)c4c(c3)C(=O)c3c(O)c(C)cc(O)c3C4=O)c1)C(=O)C=C(c1c(C)cc3c(c1-c1cc(O)c4c(c1)C(=O)c1c(O)c(C)cc(O)c1C4=O)C(=O)C=CC3=O)C2=O,1,test
O=C1c2cccc(C3CO3)c2C(=O)c2c(O)c3c(c(O)c21)C[C@](O)(C1CO1)C[C@@H]3Oc1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,1,test
[N-]=[N+]=NC1CC(CC(=O)NO)OC1c1c2ccccc2c2ccc3cccc4ccc1c2c43,1,test
CC1=CC2c3cccc4c3c(cn4C34CC3(C=O)C(C=O)=CC3CC(C)(C)CC34)CC2N(C)C1,1,test
Cc1cnc2ccc(-c3ccc(O)c4c(=O)c5c(-c6ccc(O)c7c(=O)c8c(-c9ccc%10ncc(C)nc%10c9C)c9c(cc8oc67)OC6OC=CC96)c6c(cc5oc34)OC3OC=CC63)c(C)c2n1,1,test
Cn1c([N+](=O)[O-])cnc1C1OC(c2cc(O)c(O)cc2O)C(O)C(O)C1O,1,test
Cc1cc([N+](=O)[O-])c(C)c2c1[nH]c1ccc(-c3nc(N)nc(N)c3-c3cccn4cc(-c5cn6cccc([C@H]7CO7)c6n5)nc34)cc12,1,test
CC1CC2c3cccc4c3c(cn4[C@@H]3OC(=O)[C@@]4(C(=O)n5s/c(=N\C(=O)[C@]67O[C@@]6(C)[C@H](n6ccnc6[N+](=O)[O-])OC7=O)c6cc([N+](=O)[O-])ccc65)O[C@@]34C)CC2N(C#N)C1,1,test
[O-][n+]1c2ccccc2c(-c2ccccn2)c2ccoc21,1,test
O=c1cc2n(-c3cc4c(cc3F)n3c(=O)n(O)c(=O)cc3n4C3CO3)c3cc(C4CO4)c(F)cc3n2c(=O)n1O,1,test
Nc1ccc([C@@H]2O[C@@H]2c2ccc3c([NH+]([O-])O)cccc3n2)cc1,1,test
