smiles,hERG_top20_6_brics_mol,group
C[C@H]1[C@@H](N2CC[C@@]3(C[C@@H]3c3ccc4cc(N5CCC(N(C)C)CC5)ccc4n3)C2)Oc2ccccc2S1(=O)=O,1,test
C[C@@H]1CCCN1c1cc2nc(-c3cccc(F)c3)nc(N3CCC[C@H]3C)c2s1,1,test
CN1CCC(c2ccc(N3CCC(C#N)C3)cc2C2CCN(C)CC2)CC1,1,test
Fc1ccc(F)c(C2=C[C@@H](N3CCC[C@@H](N4CCC[C@@H](c5ccccc5)C4)C3)N(c3cccc(Cl)c3)C2)c1,1,test
Clc1cc([C@@H]2CN3CCC2CC3)ccc1[C@@H]1CN2CCC1CC2,1,test
Fc1ccc(C23CCC(c4ccccc4)(CC2)CO3)c(F)c1,1,test
N#Cc1ccc(N2[C@H]3CC[C@@H]2C[C@@H](N2[C@H]4CC[C@@H]2C[C@@H](N2CCCCC2)C4)C3)cc1,1,test
O=C1C(N2CCC(N3CCC(c4ccccc4F)CC3)CC2)CCc2cc(F)ccc2N1CC(F)(F)F,1,test
N[C@H]1CCCC[C@H]1c1ccc(Cl)c(Cl)c1,1,test
Fc1ccc(-c2cc(Cl)ccc2-c2cc(Cl)ccc2-c2ccc(F)c(F)c2)cc1F,1,test
c1ccc2c3c([nH]c2c1)[C@@H](C1CCOCC1)N[C@@H](N1CCN([C@H]2Cc4c([nH]c5ccccc45)[C@@H](C4CCOCC4)N2)CC1)C3,1,test
Fc1ccc(N2CCc3cc4nc(N5CCC(N6CCC7CN(c8ccc(F)cc8)CC76)CC5)oc4cc3CC2)cc1,1,test
Cc1cccc(N2CCC([C@H]3C[C@H]3c3ccc(Cl)cc3)CC2)c1,1,test
c1ccn2c(-c3ccc(C4CCN(C5CCN(CC6=NCCN6)CC5)CC4)cc3)cnc2c1,1,test
O=S(=O)(c1ccc(-c2ccc(-c3ccc(F)cc3Br)cc2)cc1)N1CC[C@]2(C[C@@H]2c2ccc(F)cc2Br)C1,1,test
Cc1cc(N2CCC([C@H]3CCC[C@@H](C(F)(F)F)N3)CC2)no1,1,test
O=C1COc2ccccc2N1CCCN1CCC(N2CCC(N3CCC(c4ccccc4)CC3)CC2)CC1,1,test
Clc1cc(Cl)cc([C@@H]2CN3CCC2CC3)c1,1,test
O=C1N([C@H]2CCCNC2)CCC12CCN(c1ccccc1)CC2,1,test
Clc1ccc(-c2ccc3c(c2)N(c2ccc4cc(-c5ccc(Cl)c(Cl)c5)[nH]c4c2)c2ccccc2S3)cc1Cl,1,test
Cc1nc(-c2ccc(-c3ccc4c(c3C)COC4=O)c(F)c2)sc1-c1ccc(-c2ccc3c(c2C)COC3=O)cc1,1,test
O=c1[nH]c2ccccc2n1-c1ccc(C2C[NH2+]CCC2F)cc1,1,test
Fc1ccc(-c2ccc(-c3ccc(-c4cc(Cl)ccc4-c4ccc(F)cc4)cc3)cc2)cc1,1,test
Fc1cc(-c2ccc(-c3ccc(Cl)c(Cl)c3)cc2)ccc1-c1ccc(-c2ccc(Cl)c(Cl)c2)cc1,1,test
O=c1[nH]ccc2nc(-c3ccc(Cl)c(Cl)c3)c(-c3nc4cc[nH]c(=O)c4cc3-c3ccc4c(c3)CCO4)cc12,1,test
Cn1c2c(c3ccccc31)C(=O)N(c1cnc3ccccn13)CC2,1,test
N#Cc1ccc(-c2ccc(F)cc2)cc1,1,test
Fc1ccc2[nH]c(-c3ccc4c(c3)OCO4)cc2c1,1,test
Cc1c(N2CCN(c3cc(=O)[nH][nH]3)CC2)oc2ccc(Br)cc12,1,test
CN1CCC(c2cc(N3CCC(C#N)C3)ccc2N2CCC(C#N)C2)CC1,1,test
CN(C)c1ccc2ncc(N(C)C)c([C@H]3CC[C@@H](N(C)C)CC3)c2c1,1,test
CN(C)c1cccc(N2CCC(N(C)C)CC2)c1,1,test
Fc1ccc(-c2cc3ccccc3[nH]2)nc1,1,test
CN(C)c1ccc(C#N)cc1,1,test
NC1=NC2(CS1)c1cc([C@@H]3CC[C@H](c4ccc5c(c4)COCO5)N3)ccc1OCC21COC1,1,test
N#Cc1ccc2[nH]c(C3C[C@@H]4CC[C@H](C3)N4C3C[C@@H]4CC[C@H](C3)N4c3nc4cc(C#N)ccc4[nH]3)nc2c1,1,test
O=C1N(c2cc(=O)c3ccc(F)cc3o2)C(=O)C2(CCN(c3ccc4nccc(-c5cc(=O)c6ccc(F)cc6o5)c4c3)CC2)N1c1ccccc1,1,test
Cc1cccc(C)c1-c1cccc(C2(c3c(C)cccc3C)CCc3cccc(-c4ccc(Cl)cc4)c3C2)c1,1,test
Cc1ccc(-c2ccc(-c3nc4cc(-c5ccc(C)cc5)ccc4[nH]3)cc2)cc1,1,test
O=[N+]([O-])c1cccc(-c2cnc3cc(N4C[C@H]5[C@H](c6cccc([N+](=O)[O-])c6)[C@H]5C4)cc(-c4cccc([N+](=O)[O-])c4)c3c2)c1,1,test
CC(C)(C)[C@H]1CCCC[C@@H]1O,1,test
Clc1ccc(-c2ccc(-c3cnc4ccccn34)cc2)cc1,1,test
CN1CCCCC1C1CCN(c2nc3cc(C45CC4CN(C4CCCCN4C)C5)ccc3[nH]2)CC1,1,test
N#Cc1ncc(-c2cccc3nonc23)nc1-c1cccc(Cl)c1,1,test
c1ccc([C@H]2CCCNC2)cc1,1,test
NC1=NC2(CO1)c1cc(-c3cc(C4C[NH2+]CCC4F)ccc3-c3cccc(C4C[NH2+]CCC4F)c3)ccc1OCC21CC1,1,test
F[C@H]1CN(c2cccs2)CC[C@H]1N1CC[C@@H](c2ccccc2)[C@@H](F)C1,1,test
Cc1c([C@H]2CCc3cc(-c4ccc5c(c4C)COC5=O)ccc3C2)ccc2c1CCN(c1ccc3c(c1)CC[C@H](c1ccc4c(c1C)COC4=O)C3)C2,1,test
Fc1cccc(-c2ccc(-c3ncc4cncn4c3-c3ccc(-c4cccc(F)c4)cc3)cc2)c1,1,test
C[C@@H]1CC[C@@H](C)N1c1cc(-c2ccc(C#N)c(C(F)(F)F)c2)ccc1C#N,1,test
Cc1cc(C)c2nc([C@H]3CCCNC3)n([C@H]3CCCNC3)c2n1,1,test
Oc1ccc(C23CCC(c4ccc(Cl)c(Cl)c4)(CC2)OC3)c(C23CCC(c4ccc(Cl)cc4Cl)(CC2)OC3)c1,1,test
Oc1ccc(C23CCC(c4ccc(O)cc4-c4ccc(Cl)c(Cl)c4)(CC2)OC3)c(-c2ccc(Cl)cc2Cl)c1,1,test
Brc1ccc(C2CCN(c3ccc(Br)cc3)CC2)cc1,1,test
CCC[C@@H](CCO)N1CCC2CN(c3cncc(N4CCC5CN(CCC(F)(F)F)CC54)c3)CC21,1,test
c1ccc([C@@H]2CCCN(c3ccc([C@@H]4CCCN(c5ccccc5)C4)cc3)C2)cc1,1,test
N#Cc1cccc([C@H]2CCCN(C34CCC(N5CCC[C@H](c6ccc(Cl)cc6)C5)(CC3)CO4)C2)c1,1,test
Fc1cccc(-c2ccc(Cl)c(Cl)c2)c1,1,test
Oc1cccc(-c2ccc(Cl)cc2)c1,1,test
N#Cc1ccc(N2CCCC2)cc1,1,test
c1ccc([C@H]2CC[C@@H](c3ccccc3)CC2)cc1,1,test
CS(=O)(=O)c1ccc(-c2ccc(C#N)cc2)c(-c2cc(S(C)(=O)=O)ccc2-c2ccc(C#N)cc2)c1,1,test
O=C1[C@H]([C@H]2C[C@]23CCN(c2ccnc4cc(Cl)ccc24)C3)N=C(c2ccccc2)c2ccccc2N1CC(F)(F)F,1,test
Fc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(Cl)c(Cl)c5)c(F)c4)cc3)c(F)c2)cc1,1,test
Fc1ccc2c(-c3ccc(OC(F)(F)F)cc3)c(C3=CNC=CC3)[nH]c2c1,1,test
Fc1ccc(-c2ccc(-c3ccc4ncc(F)c(-c5ccc(-c6ccc(F)cc6)cc5)c4n3)cc2)cc1,1,test
COC12CCC(N3CC4CN(C56CCC(c7ccc(Cl)cc7)(CC5)OC6)CC(C3)O4)(CC1)CO2,1,test
Fc1ccc(-n2c(-c3nccc4ccccc34)nc3ccccc32)cc1,1,test
Cc1c(N2CCC[C@H]2C)oc2ccccc12,1,test
Cn1cnc2c1c(=O)n(C1(C#N)CCN(C3(C#N)CCN(C4(C#N)CCN(c5ccc(F)cc5)CC4)CC3)CC1)c(=O)n2C,1,test
CN1CCCCC1c1ccc2[nH]c(N3CC4CC4(c4ccc5[nH]c(C6CCCCN6C)nc5c4)C3)nc2c1,1,test
CS(=O)(=O)c1ccc(-c2ccc(C#N)cc2)c(-c2ccccc2)c1,1,test
N#Cc1ccccc1C(F)(F)F,1,test
O=S(=O)(c1ccc(-c2cccc(F)c2)cc1)N1CC[C@H]2C(N3CC[C@H]4C(c5cccc(F)c5)CC[C@H]43)CC[C@H]21,1,test
FC(F)(F)c1ccccc1,1,test
CS(=O)(=O)c1ccc(-c2ccc([C@@H]3C=C(c4cc(F)ccc4F)CN3c3ccc(S(C)(=O)=O)cc3)cc2)cc1,1,test
CN1CCc2cccc3c2C1Cc1ccc(-c2nc(N4c5ccccc5Sc5ccc([C@H]6CC[C@H](c7ccc8c(c7O)-c7cccc9c7C(C8)N(C)CC9)CC6)cc54)n4ccccc24)c(O)c1-3,1,test
Clc1cccc([C@H]2C[C@]23CCN(C24CCC(N5CC[C@]6(C[C@@H]6c6cccc(Cl)c6Cl)C5)(CC2)OC4)C3)c1,1,test
N[C@H]1CCCC[C@H]1c1cccc(-c2ccccc2)c1,1,test
NC1=NC2(CO1)c1cc(-c3cc(Cl)cc(Cl)c3)ccc1OC1(CCC1)C21COC1,1,test
Cc1c([C@H]2CCc3cc(-c4ccc5c(c4C)COC5=O)ccc3C2)ccc2c1CCN(C1CN(c3ccc4c(c3C)COC4=O)C1)C2,1,test
N#Cc1ccc(N2CC[C@@H](N3CCC(C4N[C@@H](N5CCC(C6N[C@@H](N7CCCC7)Cc7c6[nH]c6ccccc76)CC5)Cc5c4[nH]c4ccccc54)CC3)[C@@H](F)C2)cc1,1,test
Fc1ccc(N2CCCC2)c(F)c1,1,test
CC1(C)CC(c2ccccc2)CC(C)(C)N1,1,test
CC1(c2c[nH]c3ccccc23)CCN(C2(C)CCN(C3(C)CCN(c4c[nH]c5ccccc45)CC3)CC2)CC1,1,test
O=C1CC(N2CC(c3cccc(F)c3)CC2=O)CN1c1cc(Cl)cc(Cl)c1,1,test
CN1CCCCC1N1CC2CC2(c2ccc3[nH]c(N4CC5CC5(C5CCCCN5C)C4)nc3c2)C1,1,test
Clc1ccc(-c2cccc3sccc23)cc1,1,test
Cc1cccc(N2CC[C@]3(C[C@@H]3N3CCCC3)C2)c1,1,test
Cc1cc(N2CCC([C@H]3CCC[C@@H](N4CCC(C(F)(F)F)CC4)N3)CC2)no1,1,test
F[C@H]1CCN(c2nc3cnc(-c4ccc(-c5cc6sc(N7CC[C@H](F)C7)nc6cn5)cc4)cc3s2)C1,1,test
CCS(=O)(=O)n1c2c(c3cc(N4c5ccccc5CCc5ccc(Cl)cc54)ccc31)CN(c1ccc(N3c4ccccc4CCc4ccc(Cl)cc43)cc1)CC2,1,test
FC1CC[NH2+]CC1c1ccccc1C1C[NH2+]CCC1F,1,test
CC1(C)CC(C(C)(C)C)CC(C)(C)N1,1,test
c1ccc2c(N3[C@H]4CC[C@@H]3C[C@@H](c3ccc(-c5ccc6c(c5)OCO6)cc3)C4)cccc2c1,1,test
FC(F)(F)Oc1ccc(Cl)c(Cl)c1,1,test
Clc1ccc(N2CC3CN(C45CCC(c6ccc(Br)cc6)(CC4)OC5)CC(C2)O3)cc1,1,test
FC(F)(F)c1cccc(-c2ccc(C3=CC4(CCNCC4)Oc4ccccc43)cc2)c1,1,test
Fc1cccc(-c2ccc(-c3c(-c4cc(Cl)ccc4-c4cccc(F)c4)ncc4cncn34)cc2)c1,1,test
Cc1cc(Cl)cnc1[C@@H]1CC[C@H](c2ccc3c(c2)COCO3)N1,1,test
FC(F)(F)O[C@H]1CCc2cc([C@H]3CCc4cc(C56CCC(c7nc8ccccc8o7)(CC5)OC6)ccc4C3)ccc2C1,1,test
N#CCC(=O)c1ccc(-c2cc(C3CCCC3)ccc2C(=O)CC#N)cc1,1,test
c1cc(-c2cccc(N3CC[C@]4(C[C@@H]4c4ccc5c(c4)OCO5)C3)c2)cc(-c2ccc3c(c2)OCO3)c1,1,test
NC1=NC2(CS1)c1cc([C@@H]3CC[C@H](c4ccc5c(c4)C4(CSC(N)=N4)C4(COC4)CO5)N3)ccc1OCC21COC1,1,test
CCN1CCC(c2ccc3ncc(F)c(-c4ccc5nc(N6CCC(F)(F)C6)ccc5c4)c3n2)CC1,1,test
N#Cc1cccc(Cl)c1N1CCC([C@H]2C[C@H]2N2CCC([C@H]3C[C@H]3N3CCN(c4ccc(Cl)c(Cl)c4)CC3)CC2)CC1,1,test
CC(C)Cc1ccc(-c2ccc3ncc(F)c(-c4ccc(CC(C)C)cc4)c3n2)cc1,1,test
CC1(C)CC(c2ccc(-c3ccc4onc(-c5noc6ccc(C(C)(C)C)cc56)c4c3)cc2)CC(C)(C)N1,1,test
N#Cc1nc(-c2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1,1,test
Clc1ccc(-c2ccc3c(-c4ccnc5cc(-c6cc7c(Cl)cc(Cl)cc7c7cc(-c8ccccc8)ccc67)ccc45)ccnc3c2)cc1,1,test
CN1C[C@H](C2CN(C3CCc4c(c5ccccc5n4C)C3=O)C2)N(c2ccccc2)Cc2cc(Cl)ccc21,1,test
Fc1ccc(-c2ccc3c(c2)N(c2ccc4c(c2)N(c2ccc(F)cc2)c2ccccc2S4)c2ccccc2S3)cc1,1,test
Clc1cccc(N2CCCCCCC2)c1Cl,1,test
CC1(N2CCC3CN(c4c(F)cnc5ccc(C6(O)CCN(c7ccccn7)CC6)nc45)CC32)N=C(N)c2ccccc2S1,1,test
c1ccc2c(-c3nc4ccccc4n3[C@@H]3CN(c4nccc5ccccc45)CC[C@@H]3c3nccc4ccccc34)nccc2c1,1,test
Cc1c(N2CCN(c3ccc(F)cc3)CC2)oc2ccc(Br)cc12,1,test
Cc1cc(-c2ccc3ncc([C@H]4CCc5cc(-c6cccc(Cl)c6)ccc5C4)c(-c4ncnc5c4CNC5)c3c2)no1,1,test
CC(=O)C1=NN(c2cc(C)ccc2F)CC1(c1ccccc1)c1ccc(-c2ccccc2)cc1,1,test
CC1(C)CC(COC(=N)c2ccc([C@H]3Cc4c([nH]c5ccccc45)[C@@H](C4CCOCC4)N3)s2)CC(C)(C)N1,1,test
CN1CCCCC1c1ccccc1,1,test
Oc1ccc(-c2cc(Br)cc(Br)c2)cc1,1,test
CN(C)c1nc2cc3c(cc2o1)CCN(c1cc(Cl)c2c(Cl)c(N4CCc5ccccc5C4C4CCCCC4)n(-c4ccc(Cl)c(Cl)c4)c2n1)CC3,1,test
N#Cc1ccc(C23CCN(c4cc(Cl)c5c(Cl)c(-c6ccccc6)n(-c6ccccc6)c5n4)CCC2C3)cc1,1,test
Nc1nc(N2CCC(C3CCN(c4ccc(Br)cn4)CC3)CC2)c2ccc(F)cc2n1,1,test
Clc1ccc(N2CC(c3ccccc3)C2)cc1Cl,1,test
Clc1ccc(C23CCC(c4ccc(Cl)c(Cl)c4)(CC2)OC3)cc1Cl,1,test
Cc1cc(C#N)cnc1N1CCC(O)(c2ccc(N3CCC(O)(c4cccc(F)c4)CC3)cc2)CC1,1,test
CN1CC[C@H](c2cccc(-c3cccc(-c4nccc5ccccc45)c3)c2)[C@H](O)C1,1,test
Cc1ccc2c(-c3ccc(/C(CCCCN4CCC(c5cccc6nc(C)ccc56)CC4)=N/Oc4ccc(Cl)cc4)cc3)cccc2n1,1,test
Fc1ccc(N2[C@H]3CC[C@@H]2C[C@H](N2CCC[C@@H](N4CCC[C@@H](c5ccccc5)C4)C2)C3)cc1,1,test
Oc1ccc(C23CCC(c4ccc(O)cc4-c4ccc(Cl)cc4Cl)(CC2)OC3)c(-c2ccc(Cl)cc2Cl)c1,1,test
Cc1c(Cl)ccc(-c2ccc(-c3cccc(N4CCC5(CCN(CCC(F)(F)F)CC5)CC4)c3)cc2)c1Cl,1,test
Clc1ccc(C23CCC(c4ccc(-c5ccccc5)cc4)(CC2)OC3)cc1Cl,1,test
CC(=O)C1=NN(c2cc(C)ccc2F)CC1(c1ccccc1)c1ccc(C23CCC(c4ccccc4)(CC2)OC3)cc1,1,test
Clc1ccc(-c2nc3c4c(ccc3o2)CCN(c2nc3c5c(ccc3o2)CCN([C@@H]2Cc3ccccc3[C@H](c3ccc(Cl)c(Cl)c3)C2)CC5)CC4)cc1,1,test
CCCS(=O)(=O)n1c2c(c3cc(-c4nc5c6c(ccc5o4)CCN(c4ccc5c(c4)c4c(n5S(=O)(=O)CCC)CCN(S(=O)(=O)c5ccc(C)cc5)C4)CC6)ccc31)CN(C1CCCCN1)CC2,1,test
FC(F)(F)Oc1ccc(N2CCCCCCC2)cc1,1,test
CN1CCCCC1N1CCC(c2nc3cc(C45CC4CN(C4CCCCN4C)C5)ccc3[nH]2)CC1,1,test
O=C1N(c2ccc(Cl)cc2)CCC12CCN(C1CCN(c3ccc(Cl)cc3)CC1)CC2,1,test
C[C@H]1C[C@H]2CSC(N)=N[C@@]2(N2CCN(C3CCN(c4ccc(N(C)C)cc4)CC3)CC2)CO1,1,test
Fc1ccc(-c2ccc3c(c2)CC[C@H]([NH+]2CCC(c4ccc5c(c4)CC[C@H](c4ccc(F)cc4)C5)CC2)C3)cc1,1,test
c1nc(-c2ncnc3ccc(N4CCCC4)cc23)c2cc(-c3ccc4ncnc(N5CCCC5)c4c3)ccc2n1,1,test
c1ccc2[nH]c(N3CCNCC3)nc2c1,1,test
Cc1cc(Br)c(-c2ccc(Cl)c(-c3ccc4ccccc4c3)c2/N=N/c2c(O)ccc3ccccc23)c2ccccc12,1,test
Fc1ccc(-c2cnc3ccc(-c4ccc([C@H]5Cc6c([nH]c7ccccc67)C(C6CCCCC6)N5)cc4)cc3c2[C@H]2Cc3c([nH]c4ccccc34)C(C3CCCCC3)N2)cc1,1,test
Oc1ccc2c3c1O[C@@H]1[C@@]4(c5ccc(F)cc5)CC[C@@]5(C[C@@H]4c4ccc(F)cc4)[C@@H](C2)N(C24CCC(C(F)(F)F)(CC2)OC4)CC[C@]315,1,test
c1ccc2[nH]c(-c3cc4ccccc4[nH]3)cc2c1,1,test
CN(C)C(=N)c1ccc(-c2ccc(F)cc2)c(-c2ccc(F)cc2F)c1,1,test
Fc1ccc(-c2ccc3cc2COC/C=C/COCc2ccc(o2)-c2ccnc(n2)N3)cc1,1,test
N=C(N)NOc1cccc(O)c1,1,test
Fc1ccc(-c2ccc(Cl)cc2)c(Br)c1,1,test
CN1C(C)(C)CC(c2ccc(-c3nc(N)nc4c3CN(c3ccc(-c5ccc6c(c5)C5(COC(N)=N5)C5(CC5)CO6)cc3)CC4)cc2)CC1(C)C,1,test
Clc1ccc(N2[C@H]3CC[C@@H]2CC(c2ccc4c(n2)CCC4)C3)cc1,1,test
Clc1ccc(-c2cccc(N3CCC4(CCCc5c(-c6ccc(Cl)c(Cl)c6)cccc54)C3)c2)cc1Cl,1,test
N#CCCc1ccc(-c2ccc(OC(F)(F)F)cc2)cc1,1,test
Clc1ccc(-c2ccccc2)cc1-c1cc(-c2ccccc2)ccc1Cl,1,test
CN1CCN(c2nc3cnc([C@H]4Cc5c([nH]c6ccccc56)C(C5CCSCC5)N4)cc3[nH]2)CC1,1,test
CCC(CC)CN1CC[C@@H](N2CC[C@@H](c3ccccc3)[C@@H](F)C2)[C@@H](F)C1,1,test
Cc1ccc2cc(N3CCN(c4cc5ccc(C)cc5[nH]4)CC3)[nH]c2c1,1,test
O=C1N(c2ccc(Cl)cc2)C(=O)C2(CCN(c3ccc(Cl)cc3)CC2)N1c1ccc(Cl)cc1,1,test
Cc1nc(-c2ccc(-c3ccc4c(c3C)COC4=O)c(F)c2)sc1-c1ccc(-c2ccc3c(c2C)COC3=O)cc1F,1,test
Fc1ccc(N2CCC(N3CCC(N4CCC(N5CCN6CCC5CC6)C4)C3)C2)cc1,1,test
CC#Cc1cncc(N2CC3C(C2)C3N2CCC3(CC2)C[C@@H](N2CCC4(CC2)C[C@@H](OC(F)(F)F)CO4)CO3)c1,1,test
NC1=NC2(CO1)c1cc(Br)ccc1OC(c1ccccc1)C21COC1,1,test
C1C[C@H](N2CC3CCN([C@H]4CNCCS4)C3C2)CN1,1,test
O=c1c2cc(-c3ccc(Cl)c(Cl)c3)c3ccccc3c2ncn1C1CCN(c2sc3ccccc3c2-c2ccc(Cl)c(Cl)c2)CC1,1,test
FC(F)(F)[C@@H]1CC[C@H](N2CCNCC2)[C@H](c2cc3ccccc3o2)C1,1,test
CN1CCN(C2CN(C3CN(C45CCC(N6CCN(C)CC6)(CC4)CO5)C3)C2)CC1,1,test
Cc1c(C)n(-c2ccc(Cl)c(F)c2)c2ncnc(-c3ccc(Cl)c(F)c3)c12,1,test
c1ccc(C23CCC(N4CCc5ccccc5CC4)(CC2)OC3)cc1,1,test
Fc1ccccc1N1Cc2ccccc2C1,1,test
c1ccn2c(-c3ccc(C4CCN(c5ccc(-c6cnc7ccccn67)cc5)CC4)cc3)cnc2c1,1,test
C1=C(c2ccc(-c3cccc(-c4ccc(-c5ccc(-c6ccccn6)cc5)cc4)c3)cc2)c2ccccc2OC12CCCNC2,1,test
CCC[C@@H](CCO)N1CCC2CN(c3cncc(N4CC5CCN(CCC(F)(F)F)C5C4)c3)CC21,1,test
c1ccc2c(c1)c1ccnc(C3CCOCC3)c1n2-c1nccc2c3ccccc3n(-c3nccc4c5ccccc5n(C5CCOCC5)c34)c12,1,test
c1csc(N2CCC[C@H](c3ncn4c3COc3c([C@H]5CCCN(C6CNC6)C5)cccc3-4)C2)c1,1,test
Clc1cc2c(cc1[C@@H]1CC[C@H](c3cc4c(cc3Cl)OCO4)N1)OCO2,1,test
O=C1OCc2cc(N3CCN(c4ccc5c(c4)CCN(c4ccc6c(c4)CCN(c4ccc7c(c4)OCO7)CC6)CC5)CC3)ccc21,1,test
Clc1ccc([C@@H]2C[C@@]23CCN(c2ccc(Cl)cc2)C3)cc1,1,test
Clc1ccc(-c2ccc(-c3ccccc3C3=CC4(CCNCC4)Oc4ccccc43)c3[nH]c(-c4ccccc4C4=CC5(CCNCC5)Oc5ccccc54)cc23)c(-c2ccccc2C2=CC3(CCNCC3)Oc3ccccc32)c1,1,test
NC1=N[C@@]2(c3ccc(Cl)c(Cl)c3)CO[C@@H]([C@]34CO[C@@H](c5ccccc5)C[C@H]3CSC(N)=N4)C[C@H]2CS1,1,test
Cc1cc(Cl)ccc1-c1ccc(-c2ccc(-c3ccc(Cl)cc3C)cc2)cc1,1,test
Fc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,1,test
C[C@H]1SC(N)=N[C@@]2(c3ccc(F)cc3)COC(N3CCN4CCC3CC4)C[C@@H]12,1,test
Clc1ccc(-n2c(-n3c(N4Cc5ccccc5C4)cc4cc(Cl)ccc43)cc3cc(Cl)ccc32)cc1,1,test
CN(C)c1ccc(-c2ccc(-c3ccc(N(C)C)c(F)c3)c(Cl)c2)c(Cl)c1,1,test
N#Cc1ccc(-c2ccc3c(c2)OCO3)nc1,1,test
Cc1nc2ccccn2c1-c1nc2cc(-c3cccc(F)c3)ccc2n2cccc12,1,test
Cc1ccc2c(-c3ccc(Cl)cn3)cccc2n1,1,test
N#Cc1ccc(-c2ccc(Cl)c(-c3cc(-c4ccccc4)ccc3Cl)c2)cc1,1,test
Cc1cc(Cl)ccc1-c1ccc(-c2ccc(Cl)cc2C)cc1,1,test
Clc1ccc(-c2ccccc2)cc1-c1ccc(Cl)c(-c2cc(-c3ccccc3)ccc2Cl)c1,1,test
Cc1cc(Br)c(-c2ccc(Cl)c(-c3ccc(Cl)c(-c4c(Br)cc(C)c5ccccc45)c3/N=N/c3c(O)ccc4ccccc34)c2/N=N/c2c(O)ccc3ccccc23)c2ccccc12,1,test
CN1CCC(c2ccc(-c3ccccc3-c3nc(N)nc4cc(C5CCN(C)CC5)sc34)cc2)CC1,1,test
CN1CCN(C2CCN(C3CN(C45CCC(N6CCN(C)CC6)(CC4)CO5)C3)CC2)CC1,1,test
NC1=NC2(CO1)c1cc(N3[C@H]4CC[C@@H]3C[C@@H](N3[C@H]5CC[C@@H]3C[C@@H](N3CCCCC3)C5)C4)ccc1OCC21CC1,1,test
CC1(C)C=Cc2c(O)c(-c3nc4ccccc4s3)c(O)c([C@H]3CCCN(C4CN(c5cnc6ccccn56)C4)C3)c2O1,1,test
Fc1ccc(-c2ccc(N3CCOCC3)cc2)c(Br)c1,1,test
O=C1C(c2ccnc3ccc(N4CCC5(CC4)C(=O)N(c4ccccc4)C(=O)N5c4ccccc4)cc23)CCc2ccccc2N1CCF,1,test
CC1CCN(c2cccc(/C=N/NC(=N)N)c2)CC1,1,test
Clc1ccc(N2Cc3ccccc3C2)cc1,1,test
c1ccc2cc(N3CCCC3)ccc2c1,1,test
O=[N+]([O-])c1cccc(-c2cnc3cc([C@H]4[C@@H]5CN(c6ccccc6F)C[C@@H]54)cc(-c4cccc([N+](=O)[O-])c4)c3c2)c1,1,test
Oc1ccc2ccccc2c1/N=N/c1c(-c2ccccc2)cc(Cl)cc1-c1cc(Cl)cc(-c2ccccc2)c1/N=N/c1c(O)ccc2ccccc12,1,test
Clc1ccc(-c2ccc(-c3ccc(C4CC[NH+](c5ccccc5)CC4)cc3)cc2)cc1,1,test
Clc1ccc(-c2ccc(C3CC[NH+](c4ccccc4)CC3)cc2)cc1,1,test
Cc1cc2[nH]c(N3CCC4(CC3)CO[C@@H](C)[C@H]4N)nc2cc1C#N,1,test
NC1=NC2(CO1)c1cc(-c3ccc(N4CCC5(CC4)CCN(c4cc(=O)c6ccc(F)cc6o4)CC5)cc3)ccc1OC1(CCC1)C21COC1,1,test
Fc1ccc(-c2ccc(Cl)c(Cl)c2)cc1,1,test
C[C@H]1Cc2c(ncnc2C2CCN(c3ccc4nc(-c5cccc6c5CCN(c5ncnc7c5C[C@H](C)NC7)C6)ccc4c3)CC2)CN1,1,test
NC1=NC2(CO1)c1cc(-c3cc(Cl)ccc3-c3ccc4c(c3)COC4=O)ccc1OCC21CC1,1,test
O=C1CN2[C@@H]3CC1C[C@@H]2CC(c1ccc([C@@H]2CN4CCC2CC4)cc1Cl)C3,1,test
CN(C)[C@H]1CCN(CCS(=O)(=O)c2ccc(O)cc2)C1,1,test
Fc1ccc(-c2ccc(-c3ccc(-c4nc5cc(-c6ccc(F)cc6)ccc5[nH]4)cc3)cc2)cc1,1,test
Clc1cccc(C2CCN(c3ccc(N4CCOCC4)cc3)CC2)c1,1,test
Cc1ccc(-c2ccc([C@H]3Cc4c([nH]c5ccccc45)[C@](c4cnn(C)c4)(c4noc(N5CCC[C@H](c6ccc(C)cc6)C5)n4)N3)cc2)cc1,1,test
Fc1ccc(-c2ccccc2F)cc1F,1,test
Fc1ccc(/C(=N\Oc2ccc(/C(=N/Oc3ccc(Cl)cc3Cl)c3ccc(F)c(F)c3)cc2)c2ccc(-c3ccc(/C(=N/Oc4cnc5ccccn45)c4ccc(F)c(F)c4)cc3)cc2)cc1F,1,test
N#Cc1ccc(-c2ccc3c(c2)[C@@H](Cc2nc4c5c(ccc4o2)CCN(S(=O)(=O)c2ccc(C#N)cc2Cl)CC5)[C@@H](c2ccc(C#N)cc2)CC3)cc1,1,test
c1cc([C@H]2CCCN(C3CNC3)C2)c2c(c1)-n1cnc([C@H]3CCCN(C4CNC4)C3)c1CO2,1,test
Clc1cnc(C2CCN(c3ncc(Cl)c(C4CNC4)n3)CC2)nc1C1CCNCC1,1,test
