smiles,Mutagenicity,group
CCCCC(=O)Nc1snc2ccc(Cl)cc12,0,training
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@H]2C[C@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,0,training
CCNc1cc(O)ccc1C,1,training
Cc1ccc2cc3ccc4cccc5ccc(c2c1)c3c45,1,training
COc1ccc(OC)cc1,0,training
O=NN1CCC[C@@H]1c1cccnc1,1,training
CCCCCCCCO,0,test
O=[N+]([O-])c1cccc(Cl)c1Cl,0,test
O=C/C=C/C=O,1,test
Nc1ccccc1N,1,training
Cc1cccc2c1cc(C)c1c3ccccc3ccc21,1,test
O=[N+]([O-])c1c2c(c3ccc4cccc5ccc1c3c45)C=CCC2,0,training
O=C1c2ccccc2CN2C(=O)c3ccccc3CN12,0,training
CC1CS1,0,test
NC(=O)c1csc([N+](=O)[O-])c1,1,training
C1=Cc2c3cc4ccccc4cc3cc3cccc1c23,1,training
O[C@@H](c1ccc2c(c1)OCO2)[C@@H]1CO1,1,training
c1cc2c3c(c4ccc5ccccc5c4cc3c1)C1OC21,1,training
CC(=O)Nc1ccc(Cc2ccc(N)cc2)cc1,0,test
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C1CC1,0,training
O=[N+]([O-])c1ccc2nc3c(cc2c1)-c1cccc2cccc-3c12,1,training
O=C1c2ccccc2Cc2ccccc21,1,training
Nc1ccc(Cl)c(N)c1,1,training
Fc1ccccn1,1,training
Oc1ccc2c(O)c3ccccc3cc2c1O,1,training
CC(=O)Nc1ccc(Oc2ccc(NC(C)=O)cc2)cc1,0,training
C=C(C#N)C(=O)OC,1,training
O=Nc1ccc(Oc2ccccc2)cc1,1,valid
O=C=S,1,training
NC(CSC(F)(F)C(Cl)Br)C(=O)O,1,training
CC(c1ccccc1)N(C)C,0,training
COC[C@@H](O)Cn1cc([N+](=O)[O-])nc1Cl,1,training
CC(=O)N(C)c1ccc(N=Nc2ccc(N(C)C)cc2)cc1,1,valid
O=[N+]([O-])C1=Cc2cccc3c2c1cc1cc2ccccc2cc13,1,training
CCCC[C@@H](CC)COC(=O)c1ccccc1C(=O)O,0,training
NNc1nc(-c2ccc(N)cc2)cs1,1,training
Cc1ccc(NN=NCc2ccccc2)cc1,1,valid
C[C@H]1CO1,1,valid
O=C1C=C(c2nnc(NC(=O)c3ccccc3)s2)C(O)=C/C1=N\c1ccc([N+](=O)[O-])cc1,1,valid
O=C(C(F)(F)F)C(F)(F)F,0,training
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,0,training
COCCc1ccc(OCC(O)CNC(C)C)cc1,0,training
O=S(=O)(O)c1ccc2ccc3cccc4ccc1c2c34,1,training
CC1(c2ccc(-c3ccccc3)cc2)CO1,1,training
O=C/C(Cl)=C(\Cl)C(=O)O,1,training
CCCCCC(=O)O,0,training
Clc1ccc2c(c1)Oc1ccc(Cl)cc1O2,0,training
CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,0,training
Cc1ccc2c(c1)C(=O)c1ccccc1C2=O,0,training
CC(=O)Nc1ccc(Sc2ccccc2)cc1,1,training
CN(CCC#N)c1ccc(N=Nc2ccc3ncsc3c2)cc1,1,training
ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,0,training
CCCCCCCOc1ccccc1NC(=O)OCCN1CCCCC1,0,test
O=C(O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl,0,training
COc1ccccc1N=Nc1c(O)ccc2ccccc12,1,test
O=CN(O)c1ccc2ccccc2c1,1,training
CC(=O)c1ccco1,1,training
CCCCNCC,0,training
Cn1cnc2cc([N+](=O)[O-])ccc21,0,training
COc1ccccc1-c1ccccc1,0,training
CC(C)CC(=O)CC(C)C,0,test
O=C(/C=C/c1ccc(Br)cc1)c1ccccc1,0,training
Nc1ccc(CCc2ccccc2)cc1,1,training
CCOC(=O)Nc1cccc2c3c[nH]ccc-3nc12,0,test
CC1c2ccccc2-c2ccc(F)cc21,1,training
Nc1cccc2c1C(=O)c1cccc(N)c1C2=O,1,valid
CCn1c2ccccc2c2cc(N)ccc21,1,valid
Cc1cccc2c1N(C)C1=Nc3ccccc3C1C2C,1,training
CNc1ccc(NCCO)c2c1C(=O)c1ccccc1C2=O,1,training
CCCCN(CCC(=O)OC)N=O,1,training
Nc1cc(Cl)ccc1[N+](=O)[O-],1,training
COCC=O,1,valid
Cc1nc(-c2ccc([N+](=O)[O-])o2)cs1,1,training
c1ccc2c(c1)-c1ccc3ccccc3c1[C@H]1N[C@@H]21,1,valid
O=NN1CN2CN(C1)CN(N=O)C2,1,training
O=C(O)[C@@H](Cl)Br,1,training
COC(=O)C(C)(C)Oc1ccc(-c2ccc(Cl)cc2)cc1,0,test
Nc1ccc2nc3ccc(N)cc3[s+]c2c1,1,valid
COc1cccc2c1cc1c3c(cc4c(c32)OCO4)C(=O)N1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0,training
CC(=O)N[C@@H](CS)C(=O)O,1,training
CC1=Cc2nc3c(ccc4ccccc43)c(C)c2C(O)C1O,1,training
CCCCON=O,1,training
ClCC1OC(CCl)OC(CCl)O1,1,training
Fc1ccc2ccccc2n1,0,training
c1ccc(N2CCNCC2)cc1,0,training
COC(C)(C)C,0,test
CN(C)CCNS(=O)(=O)c1cccc2cccnc12,0,training
O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,0,valid
Oc1ccccc1-c1ccccc1O,0,test
COc1ccc(C=O)cc1OC,0,training
ClCc1ccc(CCl)cc1,0,training
Cc1cc(N)c(C)c2c1[nH]c1ccc(O)cc12,1,training
Cc1ccc(S(=O)(=O)n2ncc(Cl)c(Cl)c2=O)cc1,0,valid
CC(C)c1c(N)ccc2c1Cc1ccccc1-2,1,training
Cc1cccc2c1C(C)c1ccccc1-2,1,training
CCOP(=S)(OCC)Oc1ccc(S(C)=O)cc1,0,training
Br[C@H]1CC[C@@H](Br)[C@H](Br)CC[C@H](Br)[C@H](Br)CC[C@H]1Br,0,test
CN(C)C(=O)/C=C/c1ccc([N+](=O)[O-])o1,1,training
CN(C)CCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12,1,test
c1ccc2c(c1)-c1ccc3ccccc3c1C1OC21,1,test
CCN(CC)C(=O)/C(Cl)=C(/C)OP(=O)(OC)OC,1,training
NC(CS/C(Cl)=C(\Cl)C(Cl)=C(Cl)Cl)C(=O)O,1,training
Cc1ccc2nc3ccc(C)cc3c(N)c2c1,1,training
FC(F)C(F)C(F)(F)F,0,training
Cc1ccc(C(C)(C)C)c(O)c1C(O)c1ncc([N+](=O)[O-])n1C,0,training
CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1,1,training
CC/C=C/C=C/C=C/C=C/C=C/C=C/OCC(O)CO,1,training
CC(=O)Nc1cccc(N=Nc2cccc(NC(C)=O)c2C)c1C,0,training
CNC(=O)NC,0,valid
CCCC[C@@H](CC)COCCC#N,0,training
CC1(C)CC(C(=O)NCCCCCCCCCCCC(=O)O)C(C)(C)N1O,0,training
COc1cc(C=O)ccc1O,0,valid
CCNS(=O)(=O)c1ccc(C)cc1,0,training
C[C@@H](C#N)CCC#N,1,training
Cc1c2ccccc2nc2c1ccc1ccccc12,1,training
Cc1oc(=O)oc1COC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C,0,training
CC1(C)OC1COc1c2ccoc2cc2oc(=O)ccc12,0,training
CNCCCN1c2ccccc2CCc2ccccc21,0,valid
CCOC(=O)C(=NNc1ccc(-c2ccc(NN=C(C(=O)OCC)C(=O)OCC)cc2)cc1)C(=O)OCC,0,training
Cc1ccc(C)c(C)c1C,0,training
CC(=O)OC(C(C)=O)N(C)N=O,1,training
Cc1cc(=O)oc2c3c4c(cc12)CCCN4CCC3,1,training
O=Cc1c(O)cc2c(c1O)C(=O)c1ccccc1C2=O,0,training
CCCCCC(C)(O)/C=C/C1C(O)CC(=O)C1C/C=C/CCCC(=O)O,0,training
CC(=O)Nc1ccc(O)cc1,0,test
CC(C)(C)OC(=O)NC(C[N-][N+]#N)C(=O)OC(C)(C)C,1,test
Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1,0,training
Cc1cc(C)c(C)c(C)c1,0,training
CC(N)=O,0,training
O=C/C(CCl)=C(\Cl)C(=O)O,1,training
CC(=O)n1ncc(Cl)c(Cl)c1=O,0,training
O=C(CCl)Nc1snc2cc(Cl)ccc12,1,training
O=[N+]([O-])c1c(Cl)c(Cl)cc(Cl)c1Cl,0,test
CC(C)(C)c1ccc(OC[C@H]2CO2)cc1,1,training
ONc1cc2ccccc2[nH]1,1,test
Cc1cnc2c(n1)c(C)c(C)c1c2nc(N)n1C,1,training
CC1CN(N=O)CC(C)N1C(=O)c1ccccc1,0,training
Cc1cc(S(=O)(=O)O)ccc1N,0,training
O=C1c2ccccc2C(=O)c2c1cc(O)c(C(=O)O)c2O,0,training
CC(C)CC(=O)Nc1snc2ccc(Cl)cc12,0,valid
CC(C)=C[C@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,1,training
NCN,1,training
ClCC1C(CCl)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,0,training
CC[C@@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,0,training
CCCCOCCOCCO,0,training
CCCCCCCCCCCCCC(=O)N(O)c1ccc2c(c1)Cc1ccccc1-2,1,training
O=P(O)(OCC(Br)CBr)OCC(Br)CBr,1,training
O=Cc1ccc(CO)o1,1,training
Cn1ccc2ccc3ccc4ccc(O)cc4c3c21,1,test
CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)cc1,0,training
C[C@@H](O)CN,1,test
CCN(CCCl)CCCNc1c2ccc(Cl)cc2nc2ccc(OC)cc12,1,training
ClCc1ccc2c3c(cccc13)-c1ccccc1-2,1,training
CC1(C)SSCC(C(=O)O)NC1=O,0,training
COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1CCOC1O2,1,training
CC(C)NCC(O)COc1cccc2[nH]c3ccccc3c12,0,training
CCOc1cccc(N)c1,1,training
CCOC[C@@H](O)COc1ccc(NC(=O)CC[S+](C)C)cc1,0,training
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,1,training
C=CC(=O)OCC(C)(C)C,0,training
Oc1ccc(Cl)c(Cl)c1,0,test
c1ccc(COCc2ccccc2)cc1,0,training
Cc1ccc(CC[C@H]2CO2)cc1,1,test
OC1c2ccc3ccc4c5ccccc5ccc4c3c2C2OC2C1O,1,valid
O=C(O)c1ccc2c(c1)C(=O)OC2=O,0,test
C[n+]1c2ccccc2c(N)c2ccccc21,1,training
O=[N+]([O-])c1cc2c(ccc3ccccc32)c2c1C=C[C@@H](O)[C@@H]2O,1,training
O=C(/C=C/c1ccc(Oc2ccccc2)cc1)c1ccccc1,0,training
C=CCCCC,0,training
CC(=O)Nc1ccc(/C=C\c2ccccc2)cc1,1,training
FC(Cl)(Cl)C(F)(Cl)Cl,1,training
OC1C=Cc2c(ccc3ncccc23)C1O,0,training
CCCC[C@@H](CC)COC[C@H]1CO1,1,test
O=c1oc2cc(O)ccc2c2oc3cc(O)ccc3c12,0,training
CCN(Cc1ccccc1)c1ccccc1,0,training
COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,0,training
CCCCN(C[C@@H](O)C1=CC(=[N+]=[N-])C(=O)C=C1)N=O,1,training
Oc1cccc(O)c1O,1,training
COS(=O)(=O)OC,1,valid
CN(C)c1ccc(N=Nc2ccc3ncsc3c2)cc1,1,training
NN(c1ccccc1)c1ccccc1,0,training
CCN=[N+](C)[O-],0,valid
CC1CCC(C(C)(C)OO)CC1,1,training
O=C(O)/C=C/C=C/C(=O)O,0,training
O=C1Cc2cc3ccc([N+](=O)[O-])cc3cc2C(O)C1O,0,training
CC(C)CCON=O,1,training
CCNC(=O)CCC(N)C(=O)O,0,training
CCCCC/C=C\C=C/C=O,0,training
CCCN(N=O)C(N)=O,1,training
CCCCCCCC/C=C\CCCCCCCC(=O)OC,0,training
Nc1ccc(F)cc1F,1,valid
CC(C)NCC(O)COc1cccc2c1C=CC2,0,test
c1ccc2c(c1)ccc1c2ccc2cccnc21,1,training
CN(C(=O)CCl)c1snc2ccccc12,0,training
CCCCCCCCS(=O)[C@H](C)Cc1ccc2c(c1)OCO2,0,training
C=C(C=O)CCCC,1,training
Nc1ccc(Sc2ccc(N)cc2)cc1,1,training
COc1ccc(N)c(OC)c1,1,valid
CC(=O)N(C)C,0,training
COc1cc2c(c3oc(=O)c4c(c13)[C@@H](Cl)[C@@H](Cl)C4=O)[C@@H]1C=CO[C@@H]1O2,1,training
O=C(O)C1OC(Oc2cccc3c2cc2ccc4cccc5ccc3c2c45)C(O)C(O)C1O,0,training
CCN(CC)CCOc1ccc2c(c1)C(=O)c1cc(OCCN(CC)CC)ccc1-2,1,training
C1COCCOCCOCCOCCOCCO1,0,training
CCOC(=O)C[C@@H](SP(=O)(OC)OC)C(=O)OCC,0,training
O=C1c2ccccc2C(=O)C1c1ccc2ccccc2n1,1,valid
CC(=O)O,0,training
ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl,0,training
CCN(CC)CC,0,training
BrCc1cccc2c1-c1cccc3cccc-2c13,1,training
N#[N+][N-]CC(O)Cn1cnc2c(N)nc(N)nc21,1,training
O=C=NC1CCCCC1,0,training
O=c1c2ccc(OCC3CO3)cc2sn1CC1CO1,1,valid
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,0,training
O=Cc1ccc(O)cc1,0,training
C=CCSSCCC,0,training
OC(Nc1snc2ccccc12)C(Cl)(Cl)Cl,0,test
Nc1cc(Cl)cc(S(=O)(=O)O)c1O,0,training
c1ccc2c(c1)-c1nc3ccccc3c3c1c-2nc1ccccc13,0,test
C1CCCC1,0,test
ClC(Cl)C(Cl)(Cl)Cl,0,training
Cc1ccc(NO)c(C)c1,1,test
CSSC,0,training
COc1c2ccoc2nc2c(OC)cccc12,1,training
Cc1cccc(C)c1C,1,training
O=c1c2c(O)cccc2oc2cc3c(c(O)c12)C1C=COC1O3,0,training
N[C@H](Cc1ccc(F)cc1)C(=O)O,0,training
NC(CSC(F)(F)C(Br)Br)C(=O)O,1,training
O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,0,training
C[C@@H]1O[C@@H](O[C@H]2C[C@](O)(CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)[C@H](I)[C@H](O)[C@@H]1O,1,training
COc1nncc2cccnc12,0,training
Cc1c2ccncc2c(C)c2c1[nH]c1ccc(N)cc12,1,training
COc1cc(-c2ccc(N=Nc3c(S(=O)(=O)O)cc4cc(N)ccc4c3O)c(OC)c2)ccc1N=Nc1cc(S(=O)(=O)O)c2ccccc2c1O,1,training
CSc1ncnc2c1ncn2CC(O)C[N-][N+]#N,1,training
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,0,test
Clc1ccc(-c2nc3ccccc3o2)cc1,0,training
OC1CCCCC1,0,training
N#[N+][N-]c1ccc(F)c([N+](=O)[O-])c1,1,valid
CCCCN(CC)CC,0,training
C=C(C)C(=O)OCC(C)C,0,training
Clc1ccc(C(Cl)(Cl)Cl)c(Cl)c1,1,training
Oc1cc2c3ccccc3cc3ccc4cccc1c4c32,1,training
O[C@H]1C=Cc2ccc3nc4ccc5ccccc5c4cc3c2[C@@H]1O,1,test
CC(=O)NC(C(=O)N(CC(=O)O)N=O)C(C)C,1,training
Oc1ccc(Cl)cc1Cl,0,training
C[C@H]1CN(N=O)[C@H](C)CN1N=O,1,training
O=C(Cl)c1ccc(Cl)cc1,0,test
O=C(OCc1ccccc1)c1ccccc1O,0,test
O=S(=O)(O)c1ccc(N=NNc2ccc(S(=O)(=O)O)cc2)cc1,0,training
O=C(Cl)CCc1ccccc1,1,test
Nc1ccc2c(N)c3ccccc3nc2c1,1,training
NCC(=O)NCC(=O)NCC(=O)NCC(=O)O,0,training
FC(C(F)(F)F)C(F)(F)F,0,training
Nc1ccc(N=Nc2ccc(N)cc2)cc1,1,training
CC(=O)CC(=O)Nc1ccccc1,0,training
c1ccc2c(c1)-c1ccc3ccc4cccc5cc-2c1c3c45,1,training
O=C(Nc1ccccc1F)c1csc([N+](=O)[O-])c1,1,training
ClC/C=C/CCl,1,training
Cc1ccccc1Br,0,test
N#[N+][N-]CCO,1,training
Nc1ccc(N)cc1,1,training
CC(=O)c1c(O)cc(O)c2c1C(=O)c1cc(O)cc(O)c1C2=O,0,training
Nc1ccc(N)c2c1C(=O)c1c(N)ccc(N)c1C2=O,1,training
Oc1cccc(Cl)c1Cl,0,training
CCNC(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,0,training
Nc1nc2c(Cl)cccc2s1,0,training
CC(C)c1cc(N)c([N+](=O)[O-])cc1N,1,training
O=C(Nc1ccccc1Cl)c1csc([N+](=O)[O-])c1,1,training
CCn1c(N)nc2c3ncc(C)nc3ccc21,1,training
Nc1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,1,test
CC(OP(C)(=O)Cl)C(C)(C)C,0,training
CC(C)(C)C1=CC(=O)C=CC1=O,1,training
CCCCON(OC(C)=O)C(=O)c1ccc(Br)cc1,1,training
Cc1cccc2c1-c1ccccc1C2C,1,training
Cc1cc2ccccc2c2ccc3c(c12)C=CC(=O)C3=O,1,test
CN(CCO)CCO,0,training
C/C=C\C=C/C(=O)O,0,valid
[O-][n+]1cccc2c1C1OC1C=C2,0,training
ON1c2ccccc2/C(=N\c2ccccc2)C1(c1ccccc1)c1ccccc1,0,training
Cc1ccc2cc(C)c3c4c(ccc3c2c1)C(O)C(O)C1OC41,1,training
C[N+](C)(C)NCCC(=O)O,0,training
BrCCC(Br)Br,1,training
CC1=CC(=O)C(C)=CC1=O,0,training
Cc1ccc(NC2OC[C@@H](O)[C@H](O)[C@H]2O)cc1,1,valid
O=C(CC(O)C(=O)OCCBr)OCCBr,1,training
CC(=O)OCc1c2ccccc2c(C)c2ccc3ccccc3c12,1,training
CCSC(=O)Cl,0,training
CCN(CC)c1ccccc1,0,training
O=C1c2ccccc2C(=O)C1(O)O,0,training
CCCCN(N=O)C(N)=O,1,training
CN1CC=C(c2ccccc2)CC1,0,training
Cc1ccc(/N=C/N=C/N(C)c2ccc(C)cc2C)c(C)c1,0,valid
CCC1(O)CC(OC2CC(N(C)C)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC,1,training
COc1cc([N+](=O)[O-])ccc1N=N[C@H](C(C)=O)C(=O)Nc1ccccc1OC,0,training
C[C@H](CCl)O[C@H](C)CCl,1,test
Cc1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1,0,training
COC(=O)c1ccc(C)cc1,0,training
CC(=O)OCc1ccco1,1,training
CC(C)(C)OOC(C)(C)c1cccc(C(C)(C)OOC(C)(C)C)c1,0,training
CNS(=O)(=O)c1ccc(N)cc1,0,training
Cc1c2cccc(C)c2nc2c1ccc1ccccc12,1,training
CCc1ccccc1N,0,training
C1=COc2c(c3cc4ccccc4cc3c3ccccc23)C=C1,1,valid
C1=Cc2c(cc3ccc4cccc5ccc2c3c45)CC1,1,training
O=[N+]([O-])c1ccc(N=Nc2ccccc2)cc1,1,training
C=CC(=C)CCC=C(C)C,0,training
Cc1cc(C)cc([N+](=O)[O-])c1,1,training
O=C1c2ccccc2C(=O)c2c(O)c(O)cc(O)c21,1,training
CCCOC(=O)c1cc(O)c(O)c(O)c1,0,test
ClCCN(CCCl)c1ccc2ccccc2c1,1,training
Cc1ccc(N(CC2(O)OCC(O)C(O)C2O)N=O)cc1,1,training
Cc1ccc(N=C=O)cc1N=C=O,1,training
C=C(Cl)C#N,0,test
COc1ccc2c3c([nH]c2c1)C(C)=NCC3,0,training
COc1cccc(/C=C/c2ccc(N)cc2)c1,1,test
CCN(CCO)N=O,1,training
Cn1c(N)nc2cc(Cl)ccc21,1,training
Cc1c(C(=O)O)cccc1[N+](=O)[O-],1,test
NC(CCC(=O)NC(CSC(=O)NCCCCl)C(=O)NCC(=O)O)C(=O)O,1,test
Nc1nc(O)nc2c1ncn2C1CC(O)C(CO)O1,0,test
Oc1ncnc2ccccc12,0,training
O=CC(=C(Cl)Cl)C(Cl)Cl,1,training
CC(=O)OCc1ccc2c(c1)OCO2,0,training
O=C(O)/C(Cl)=C(\C(=O)O)C(Cl)Cl,1,valid
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,1,valid
Nc1ccc2sncc2c1,1,test
Sc1nc2ccccc2s1,0,test
NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,0,training
Nc1cc(Cl)c(-c2cc(Cl)c(N)cc2Cl)cc1Cl,1,training
Cc1ccccc1N=Nc1ccc(N(C)C)cc1,0,valid
O[C@@H]1[C@@H]2O[C@@H]2c2c(ccc3c2-c2cccc4cccc-3c24)[C@H]1O,1,training
Nc1ccc(-c2ccc(N)cc2Cl)c(Cl)c1,1,valid
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,0,training
CCCC[C@H](CC)C(=O)O,0,training
Cc1ccc(OP(=O)(Oc2ccc(C)cc2C)Oc2ccc(C)cc2C)c(C)c1,0,training
CCCCCCCCCCCCCOC(=O)C[N+](CC)(CC)CC,0,training
COC(=O)c1ccc(C=O)cc1,0,training
O=C1C=C(Cl)C(=O)C1(Cl)Cl,1,training
CC1(C)CCCC2(C)C1CCC1(C)C(C=O)C(C=O)=CCC12,0,training
CN(C)CCN(Cc1ccc(O)cc1)c1ccccn1,0,training
CC1Cc2ccc(C(=O)NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,0,training
O=C(O)CC(O)(CC(=O)O)C(=O)O,0,training
CCC(=O)/C=C/C1C(C)=CCCC1(C)C,0,training
CCCCCOc1cccc(NC(=O)OC2CCCCC2N2CCCC2)c1,0,training
CCCN(CCC)CCC,0,training
O=C1CC(=C(Cl)Cl)C(=O)N1,1,training
CC(C)C(N)C(=O)O,0,training
C=CCOC(=O)CCCCC,0,training
Nc1cccc(C(F)(F)F)c1,0,training
COc1cc([N+](=O)[O-])ccc1NC(C)=O,1,training
CC(C)CCC[C@@H](C)[C@@H]1CC[C@@H]2[C@@H]3CC4([C@@H]5C[C@@H](Br)CC[C@]5(C)[C@@H]3CC[C@]12C)S(=O)(=O)CCS4(=O)=O,1,training
CNS(=O)(=O)c1ccc(NC(C)=O)cc1,0,training
Cc1cn([C@@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,1,training
CN(N=O)c1ccncc1,0,training
COC1=C[C@@H]2[C@@H]3Cc4ccc(OC)c(O)c4[C@]2(CCN3C)CC1=O,0,training
CNC(=O)O/N=C\C(C)(C)SC,0,training
CC(=O)Nc1snc2ccccc12,1,training
C=CCN(CC=C)C1c2ccccc2-c2ccccc2C1N1C2c3ccccc3-c3ccccc3C21,0,training
O=C(O)/C(Cl)=C(\CCl)C(=O)O,0,training
Cn1c(N)nc2cc(C#N)ccc21,1,training
O=C(NCc1ccccc1)C1CO1,1,training
Cn1cncc1[N+](=O)[O-],1,training
O=S1(=O)OCCCO1,1,training
O=C(O)Cc1ccc(Cl)cc1,0,training
Nc1c2ccccc2cc2ccccc12,1,training
O=[N+]([O-])c1ccc(S(=O)(=O)Cl)cc1,1,training
CCc1cccc(CC)c1N,1,training
CC(=O)OC1COC(Nc2ccc([N+](=O)[O-])cc2)C(OC(C)=O)C1OC(C)=O,1,valid
CC1(CO)C(O)CCC2(C)C1CCC1CC3CC12CCC3(O)CO,0,test
CCC(=O)NCc1ccccc1,0,test
C[C@@H](Cl)CCl,1,training
O=C(O)[C@@H]1[C@H](C(=O)O)[C@]2(Cl)C(Cl)=C(Cl)[C@@]1(Cl)C2(Cl)Cl,0,training
CNC(=O)N(O)C(=O)NC,0,valid
N#CCBr,0,training
O=[N+]([O-])c1ccc(-c2nc(N3CCOCC3)c3ccccc3n2)s1,1,training
Fc1ccc(CN2C3c4ccccc4-c4ccccc4C32)cc1,1,training
C(COCC1CO1)OCC1CO1,1,valid
Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3ccccc3)c(O)c12,0,valid
O=C1C=Cc2c(ccc3c2ccc2ccccc23)C1=O,0,training
CC(=O)N(OC(=O)c1ccccc1)c1ccc2c(c1)Cc1ccccc1-2,1,training
NCC1CCC(C(=O)c2ccc(CCC(=O)O)cc2)CC1,0,test
Cn1cc(CC2(O)C(=O)CC3C(O)COC32O)c2ccccc21,1,test
CCC(=O)C(=O)CC,1,training
ClCCSCCCl,1,training
CS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc3ccc([N-][N+]#N)cc23)cc1,1,training
CCOP(=S)(OCC)Oc1cnc2ccccc2n1,0,training
CCCCOC(=O)COc1cc(Cl)c(Cl)cc1Cl,0,training
CCCC(=O)Nc1ccc(OC[C@H](O)CNC(C)C)c(C(C)=O)c1,0,training
O=[N+]([O-])c1ccc(/C=C/c2cccc([N+](=O)[O-])c2)cc1,1,training
O=C(O)c1ccc(/C=C/c2ccc([N+](=O)[O-])o2)cc1,1,training
Oc1cc(O)c2ccccc2c1,1,training
Cc1nc2c(cc(C)c3ccc4ccc(O)cc4c32)[nH]1,1,training
Cc1cc(O)c2c(c1O)C(=O)c1c(O)ccc(O)c1C2=O,1,training
COc1ccc2cc(C(C)C(=O)O)ccc2c1,0,valid
COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2cc3c(cc2CCN1C)OCO3,0,valid
C/C(C(=O)O)=C(/Cl)C(=O)O,0,training
Cc1cc(Cl)ccc1O,0,valid
CC(C)CCCC(C)C1CCC2C3CC=C4CCCCC4(C)C3CCC12C,0,training
Cc1nn(C)c(N)c1C(=O)c1ccccc1F,1,training
CC(=O)Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0,training
COc1ccc2c(c1)c1cc(OC)ccc1c1c3ccc(OC)cc3c3cc(OC)ccc3c21,1,valid
Nc1ccc(Cl)cc1Cl,1,test
CCCCCCCCCCCCCCCCCCCCCCCCCCCCO,0,training
C=C(C)C#N,0,training
CC1=Nc2ccccc2C1(C)C,0,training
CS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc3cc([N-][N+]#N)ccc23)cc1,1,training
BrC/C=C\CBr,1,training
CCCCN1C2c3ccccc3-c3ccccc3C21,1,training
Nc1snc2cc(Cl)ccc12,1,valid
CO/N=C(\C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3ccn4ncccc43)CSC12)c1nsc(N)n1,0,training
CC[C@@H](C)ON=O,1,training
CC(C)C(=O)Nc1ccccc1,0,training
Cc1cc(C)c2nsnc2c1[N+](=O)[O-],1,training
Nc1cc(Cl)ccc1Cl,0,training
O=[N+]([O-])c1ccccc1/C=C/c1ccccn1,1,training
Cc1nc2c3c(ccc4ccc(O)cc43)ccc2n1C,1,valid
CCOc1ccccc1OCC1CNCCO1,0,test
