smiles,ESOL_top20_6_brics_mol,group
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)c1nc(N)c2cc(-c3c(Cl)cc(Cl)cc3Cl)c(C3(O)CCC4C5CCC6=CC(=O)C=CC6(C)C5C(O)CC43C)c(-c3c(Cl)cc(Cl)cc3Cl)c2n1,-1,test
O=C1Nc2ccc(-c3c(Cl)cc(Cl)cc3Cl)nc2N(c2ccc3c(n2)N(c2ccc4c(n2)N(c2c(Cl)cc(Cl)cc2Cl)c2ncccc2C(=O)N4)c2ncccc2C(=O)N3)c2ncccc21,-1,test
Clc1nc(-c2nc(Cl)nc(-c3ccc(Cl)c(Cl)c3Cl)n2)nc(-c2nc(Cl)nc(-c3ccc(Cl)c(Cl)c3Cl)n2)n1,-1,test
Cc1cc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c2c(n1)N(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c1ncccc1C(=O)N2,-1,test
CC1=CC2C(CCC3(C)C2CCC3(c2ccc(Cl)cc2)c2nc(-c3ccc(Cl)cc3)nc(-c3cc(Cl)c(I)cc3Cl)n2)C2(C)CCC(=O)C=C12,-1,test
CC1=CC2C(CCC3(C)C2CCC3(c2ccc(Cl)cc2)c2nc(Cl)nc(-c3nc(Cl)nc(-c4cc(Cl)c(I)cc4Cl)n3)n2)C2(C)CCC(=O)C=C12,-1,test
Clc1cccc(-c2c(Cl)cccc2Cl)c1,-1,test
COc1nc(N)c2cc(OC)c(OC)c(OC)c2n1,-1,test
Clc1cc(Cl)c(-c2cc(Cl)c(I)cc2Cl)cc1Cl,-1,test
Clc1cc(-c2ccc(-c3ccc(Cl)c(Cl)c3Cl)c(Cl)c2)ccc1-c1ccc(-c2ccc3ccccc3c2)c(Cl)c1,-1,test
Cc1cc(-c2ccc(Cl)c(Cl)c2)c2c(n1)N(c1cc(C)nc3c1NC(=O)c1cccnc1N3c1cc(C)nc3c1NC(=O)c1cccnc1N3c1ccc(Cl)cc1)c1ncccc1C(=O)N2,-1,test
CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(O)c1nc(C2CCC3(C)C(CCC4C3CC(O)C3(C)C(C5=CC(=O)OC5)CCC43O)C2)nc(C2(O)CCC3C4CCC5=CC(=O)CCC5(C)C4CCC32C)n1,-1,test
O=CN(NS(=O)(=O)c1ccccc1-c1nc(Cl)c(Cl)cc1Cl)c1nc(Cl)cc(-c2nc(Cl)c(Cl)cc2Cl)n1,-1,test
CC12CCC(=O)C=C1CC(c1ccc(Cl)cc1)C1C2CCC2(C)C1CCC21CCC(=O)O1,-1,test
Cc1cc(=O)c2c(-c3ccc(Cl)cc3)c3ccoc3c(-c3c4ccoc4c(-c4c5ccoc5c(-c5ccc(Cl)cc5Cl)c5oc(C)cc(=O)c45)c4oc(C)cc(=O)c34)c2o1,-1,test
CN1C(=O)c2cccnc2N(c2cc(Cl)nc(N(C=O)NS(=O)(=O)c3ccccc3-c3cc(Cl)nc(N(C=O)NS(=O)(=O)c4ccccc4-c4ccccc4S(=O)(=O)NN(C=O)c4nc(Cl)cc(N5c6ccccc6N(C)C(=O)c6cccnc65)n4)n3)n2)c2ccccc21,-1,test
O=[N+]([O-])c1cc(-c2ccc(Cl)c(Cl)c2)cc([N+](=O)[O-])c1-c1cc([N+](=O)[O-])c(-c2cc([N+](=O)[O-])c(-c3ccc(Cl)c(Cl)c3)c([N+](=O)[O-])c2)c([N+](=O)[O-])c1,-1,test
Cc1cc(-c2cc(Cl)ccc2Cl)cc2c1NC(=O)c1cccnc1N2c1c(Cl)cccc1Cl,-1,test
Cc1cc(=O)c2c(N3c4ccccc4N(C)C(=O)c4cccnc43)c3ccoc3c(N3c4ccccc4N(C)C(=O)c4cccnc43)c2o1,-1,test
CCCCCCCCCC(=O)N1c2nc(-c3ccc4c(n3)N(c3cc(Cl)c(Cl)c(Cl)c3Cl)c3ncccc3C(=O)N4)ccc2NC(=O)c2cccnc21,-1,test
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(c3ccc4c(n3)N(C3(O)CCC5C6CCC7=CC(=O)CCC7(C)C6C(=O)CC53C)c3ncccc3C(=O)N4)CCC12,-1,test
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(c3cc(Cl)nc(N(C=O)NS(=O)(=O)c4ccccc4-c4ccccc4S(=O)(=O)NN(C=O)c4nc(Cl)cc(-c5ccc(Cl)c(Cl)c5Cl)n4)n3)CCC12,-1,test
Nc1nc(-c2cccc(Cl)c2Cl)nc2c(-c3cc(Cl)ccc3Cl)c(-c3cc(Cl)ccc3Cl)c(-c3cc(Cl)c(Cl)cc3Cl)cc12,-1,test
Nc1c(-c2c([N+](=O)[O-])cc(-c3cccc4ccccc34)c(N)c2[N+](=O)[O-])cc([N+](=O)[O-])c(-c2nc(Cl)nc(-c3cccc4ccccc34)n2)c1[N+](=O)[O-],-1,test
Cc1cc(C)c2c(n1)N(c1c(C3CC4CC3C3CCCC43)cc3c(N)nc(-c4cc(Cl)ccc4Cl)nc3c1N1c3ncccc3C(=O)Nc3c(C)cc(C)nc31)c1ncccc1C(=O)N2,-1,test
C=C(C)C1Cc2c(ccc3c2OC2COc4cc(-c5cc6c(cc5-c5cc(Cl)c(Cl)c(Cl)c5Cl)OCC5Oc7c(ccc8c7CC(C(=C)C)O8)C(=O)C65)c(-c5ccc([N+](=O)[O-])cc5Cl)cc4C2C3=O)O1,-1,test
CCCCCCCCCCCC(=O)N1c2ncccc2C(=S)N(C)c2cccnc21,-1,test
O=[N+]([O-])c1cc(-c2cc(Cl)c(F)c(Cl)c2F)cc([N+](=O)[O-])c1-c1cc([N+](=O)[O-])c(-c2cc([N+](=O)[O-])c(-c3cc(Cl)c(F)c(Cl)c3F)c([N+](=O)[O-])c2)c([N+](=O)[O-])c1,-1,test
O=C1Nc2ccc(-c3cc(Cl)c(Cl)c(Cl)c3Cl)nc2N(c2ccc3c(n2)N(c2ccc4c(n2)N(c2cc(Cl)c(Cl)c(Cl)c2Cl)c2ncccc2C(=O)N4)c2ncccc2C(=O)N3)c2ncccc21,-1,test
Cc1cc(C2(O)CCC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC32C)c2c(n1)N(c1ccc(Cl)cc1Cl)c1ncccc1C(=O)N2,-1,test
Cc1c(Cl)c(=O)oc2ccc(-c3c([N+](=O)[O-])cc(-c4c([N+](=O)[O-])cc(C5(O)CCC6C7CCC8=CC(=O)CCC8(C)C7C(=O)CC65C)cc4[N+](=O)[O-])cc3[N+](=O)[O-])cc12,-1,test
C=C(C)C1Cc2c(ccc3c2OC2COc4cc(-c5cc6c(cc5N5c7ncccc7C(=O)N(C)c7ccc(Cl)nc75)C5C(=O)c7ccc8c(c7OC5CO6)CC(C(=C)C)O8)c(C5CC(C)C=C6C=CC(C)C(N7c8ncccc8C(=O)N(C)c8ccc(Cl)nc87)C65)cc4C2C3=O)O1,-1,test
CCCCCCCCCC(=O)N1c2nc(N3c4nc(-c5ccc6c(n5)N(c5ccc7oc(=O)c(Cl)c(C)c7c5)c5ncccc5C(=O)N6)ccc4NC(=O)c4cccnc43)ccc2NC(=O)c2cccnc21,-1,test
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)c1cc([N+](=O)[O-])c(-c2cc([N+](=O)[O-])c(C3(O)CCC4C5CCC6=CC(=O)C=CC6(C)C5C(O)CC43C)c([N+](=O)[O-])c2)c([N+](=O)[O-])c1,-1,test
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(c3cc4c(N)nc(-c5cc(Cl)c(Cl)c(Cl)c5Cl)nc4c(-c4cc(Cl)c(Cl)cc4Cl)c3-c3cc(Cl)c(Cl)c(Cl)c3Cl)CCC12,-1,test
CC1=CC2C(CCC3(C)C2CCC3(c2ccc(Cl)cc2Cl)c2ccc(-c3ccc(N4c5cc(Cl)ccc5NC(=O)c5cccnc54)c(Cl)c3)cc2Cl)C2(C)CCC(=O)C=C12,-1,test
Clc1cc(-c2c(Cl)ccc(Cl)c2Cl)c(Cl)cc1I,-1,test
O=[N+]([O-])c1cc(-c2ccc(Cl)c(Cl)c2)cc([N+](=O)[O-])c1-c1cc([N+](=O)[O-])c(-c2cc([N+](=O)[O-])c(-c3cc(Cl)c(Cl)c(Cl)c3Cl)c([N+](=O)[O-])c2)c([N+](=O)[O-])c1,-1,test
Cc1cc(-c2cc([N+](=O)[O-])c(C3CCC4C5CCC6=CC(=O)CCC6(C)C5CCC34C)c([N+](=O)[O-])c2N)c2c(n1)N(C1CCC3C4CCC5=CC(=O)CCC5(C)C4CCC31C)c1ncccc1C(=O)N2,-1,test
Nc1c(-c2cc([N+](=O)[O-])c(-c3cc([N+](=O)[O-])c(-c4cc(Cl)c(Cl)c(Cl)c4Cl)c([N+](=O)[O-])c3N)c([N+](=O)[O-])c2N)cc([N+](=O)[O-])c(-c2cc(Cl)c(Cl)cc2Cl)c1[N+](=O)[O-],-1,test
Clc1cc(-c2c(Cl)cccc2Cl)c(Cl)c(Cl)c1Cl,-1,test
Cc1cc(C2CCCCC2)c2c(n1)N(c1cc(C)nc3c1NC(=O)c1cccnc1N3C1CC3CC1C1CCCC31)c1ncccc1C(=O)N2,-1,test
CC1CC2C3CCC(O)(c4ccc(Cl)c(Cl)c4)C3(C)CC(O)C2(F)C2(C)C=CC(=O)C=C12,-1,test
O=CN(NS(=O)(=O)c1ccccc1-c1ccc(Cl)c(Cl)c1Cl)c1nc(Cl)cc(-c2ccc3ccccc3c2)n1,-1,test
O=[N+]([O-])c1cc(-c2cc([N+](=O)[O-])c(-c3cccc(Cl)c3)c([N+](=O)[O-])c2)cc([N+](=O)[O-])c1-c1cccc(Cl)c1,-1,test
Cc1cc(C2CCC3C4CCC5=CC(=O)CCC5(C)C4C(O)CC23C)c2c(n1)N(c1cc(C)nc3c1NC(=O)c1cccnc1N3c1ccc3nc(S(N)(=O)=O)sc3c1)c1ncccc1C(=O)N2,-1,test
Nc1c(-c2c([N+](=O)[O-])cc(-c3ccc(Br)c(Cl)c3)c(N)c2[N+](=O)[O-])cc([N+](=O)[O-])c(-c2ccc(Br)c(Cl)c2)c1[N+](=O)[O-],-1,test
Cc1cc(-c2cccc(Cl)c2Cl)cc2c1NC(=O)c1cccnc1N2c1cc(C)c2c(c1)N(C1(O)CCC3C4CCC5=CC(=O)CCC5(C)C4C(=O)CC31C)c1ncccc1C(=O)N2,-1,test
Cc1cc(N2c3ccccc3N(C)C(=O)c3cccnc32)cc2c1NC(=O)c1cccnc1N2c1cc(C)c2c(c1)N(c1cc(Cl)c(Cl)c(Cl)c1Cl)c1ncccc1C(=O)N2,-1,test
Clc1cccc(-c2cccc(Cl)c2Cl)c1Cl,-1,test
CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(c4cc([N+](=O)[O-])c(C5(O)C(O)CC6C7CCC8=CC(=O)C=CC8(C)C7(F)C(O)CC65C)c([N+](=O)[O-])c4)C3(C)CC(O)C12F,-1,test
Nc1c(-c2cc(Cl)c(Cl)cc2Cl)cc([N+](=O)[O-])c(-c2cc(Cl)c(Cl)cc2Cl)c1[N+](=O)[O-],-1,test
O=[N+]([O-])c1cc(-c2ccc(Cl)cc2Cl)cc([N+](=O)[O-])c1-c1cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc(-c3cccc4ccccc34)cc2[N+](=O)[O-])c([N+](=O)[O-])c1,-1,test
Cc1cc(-c2cc(C)nc3c2NC(=O)c2cccnc2N3C2(O)C(C)CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(F)C(O)CC32C)c2c(n1)N(c1ccc(Cl)c(Cl)c1Cl)c1ncccc1C(=O)N2,-1,test
O=[N+]([O-])c1cc(-c2cc([N+](=O)[O-])c(-c3c([N+](=O)[O-])cc(-c4ccc5ccccc5c4)cc3[N+](=O)[O-])c([N+](=O)[O-])c2)cc([N+](=O)[O-])c1-c1ccc2ccccc2c1,-1,test
CC1=CC2C(CCC3(C)C2CCC3(C)c2cc(Cl)nc(N(C=O)NS(=O)(=O)c3ccccc3-c3ccccc3S(=O)(=O)NN(C=O)c3nc(Cl)cc(-c4cc(Cl)nc(N(C=O)NS(=O)(=O)c5ccccc5C5CCC6C7CCC8=CC(=O)CCC8(C)C7C(O)CC56C=O)n4)n3)n2)C2(C)CCC(=O)C=C12,-1,test
CN1C(=O)c2ccccc2N(c2c([N+](=O)[O-])cc(-c3c([N+](=O)[O-])cc(-c4cc([N+](=O)[O-])c(-c5ccc(Cl)cc5Cl)c([N+](=O)[O-])c4)cc3[N+](=O)[O-])cc2[N+](=O)[O-])c2ccccc21,-1,test
Cc1cc(-c2cc(Cl)ccc2Cl)cc2c1NC(=O)c1cccnc1N2c1cc(C)c2c(c1)N(c1nc(Cl)c(Cl)cc1Cl)c1ncccc1C(=O)N2,-1,test
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)c1cc2c(N)nc(-c3c(Cl)cccc3Cl)nc2c(C2(O)C(C)CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC32C)c1C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,-1,test
Clc1ccc(Cl)c(-c2nc(Cl)nc(-c3cc(Cl)ccc3Cl)n2)c1,-1,test
Cc1ccc(-c2c(Cl)cccc2Cl)cc1Cl,-1,test
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C=O)C(c3c([N+](=O)[O-])cc(-c4c([N+](=O)[O-])cc(-c5cc([N+](=O)[O-])c(-c6c(O)c(Cl)c(Cl)c(Cl)c6Cl)c([N+](=O)[O-])c5)cc4[N+](=O)[O-])cc3[N+](=O)[O-])CCC12,-1,test
CC1=CC2C(CCC3(C)C2CCC3(c2cc(Cl)ccc2Cl)c2cc(Cl)ccc2Cl)C2(C)CCC(=O)C=C12,-1,test
C=C(C)C1Cc2c(ccc3c2OC2COc4cc(-c5cccc(Cl)c5Cl)c(-c5ccc(Cl)c(Cl)c5)cc4C2C3=O)O1,-1,test
Cc1cc(-c2cc(C)c3c(c2)N(c2ccc(Cl)cc2Cl)c2ncccc2C(=O)N3)cc2c1NC(=O)c1cccnc1N2c1cc(C)c2c(c1)N(c1ccc(Cl)cc1Cl)c1ncccc1C(=O)N2,-1,test
Cc1cc(=O)c2c(-c3cccc4ccccc34)c3ccoc3c(-c3c(Cl)c(Cl)c(Cl)c(Cl)c3Cl)c2o1,-1,test
Clc1cc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl,-1,test
Cc1ccnc2c1NC(=O)c1cccnc1N2c1c([N+](=O)[O-])cc(-c2cc([N+](=O)[O-])c(-c3cc([N+](=O)[O-])c(N4c5ncccc5C(=O)Nc5c(C)ccnc54)c([N+](=O)[O-])c3)c([N+](=O)[O-])c2)cc1[N+](=O)[O-],-1,test
Nc1c(-c2cc([N+](=O)[O-])c(-c3cc([N+](=O)[O-])c(-c4c(Cl)ccc(Cl)c4Cl)c([N+](=O)[O-])c3)c([N+](=O)[O-])c2)cc([N+](=O)[O-])c(-c2c(Cl)ccc(Cl)c2Cl)c1[N+](=O)[O-],-1,test
Cc1cc(C)c2c(n1)N(C1(c3cccc4ccccc34)C(C)CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC31C)c1ncccc1C(=O)N2,-1,test
Cc1cc(=O)c2c(-c3c(Cl)cc(Cl)c(Cl)c3Cl)c3ccoc3c(-c3c4occc4c(-c4c5occc5c(-c5c(Cl)cc(Cl)c(Cl)c5Cl)c5c(=O)cc(C)oc45)c4c(=O)cc(C)oc34)c2o1,-1,test
C=C(C)C1Cc2c(ccc3c2OC2COc4cc(-c5cc6c(cc5-c5cc(Cl)nc(N(C=O)NS(=O)(=O)c7ccccc7-c7ccc(Cl)c(Cl)c7)n5)C5C(=O)c7ccc8c(c7OC5CO6)CC(C(=C)C)O8)c(-c5ccc(Cl)c(Cl)c5)cc4C2C3=O)O1,-1,test
O=CN(NS(=O)(=O)c1ccccc1-c1ccccc1S(=O)(=O)NN(C=O)c1nc(Cl)cc(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)n1)c1nc(Cl)cc(-c2cc(Cl)nc(N(C=O)NS(=O)(=O)c3ccccc3-c3c(Cl)c(Cl)c(Cl)c(Cl)c3Cl)n2)n1,-1,test
Cc1cc(=O)c2c(-c3ccc(Cl)c(Cl)c3Cl)c3ccoc3c(-c3c4ccoc4c(-c4ccc(Cl)c(Cl)c4Cl)c4oc(C)cc(=O)c34)c2o1,-1,test
N#CC(=NOP(=S)(Oc1cccc(Cl)c1)Oc1nc(Cl)nc(C2CC3CC2C2CCCC32)n1)c1ccccc1,-1,test
Fc1c(Cl)cc(-c2nc(Cl)nc(-c3cc(Cl)cc(Cl)c3)n2)c(F)c1Cl,-1,test
Cc1cc(-c2cccc(Cl)c2)cc2c1NC(=O)c1cccnc1N2c1c(O)c(Cl)c(Cl)c(Cl)c1Cl,-1,test
Cc1cc(=O)c2c(-c3cccc(Cl)c3Cl)c3ccoc3c(-c3c4ccoc4c(-c4c5ccoc5c(-c5cccc(Cl)c5Cl)c5oc(C)cc(=O)c45)c4oc(C)cc(=O)c34)c2o1,-1,test
Cc1cc(=O)c2c(-c3c4occc4c(C4(O)CCC5C6CCC7=CC(=O)C=CC7(C)C6C(O)CC54C)c4c(=O)cc(C)oc34)c3ccoc3c(-c3c(F)c(F)c(C)c(F)c3F)c2o1,-1,test
Cc1cc(C2(O)CCC3C4CC(C)C5=CC(=O)C=CC5(C)C4(F)C(O)CC32C)c2c(n1)N(c1cc(C)nc3c1NC(=O)c1cccnc1N3C1(O)CCC3C4CC(C)C5=CC(=O)C=CC5(C)C4(F)C(O)CC31C)c1ncccc1C(=O)N2,-1,test
CN1C(=O)c2cccnc2N(c2cc([N+](=O)[O-])c(-c3c([N+](=O)[O-])cc(N4c5ncccc5C(=O)N(C)c5ccc(Cl)nc54)c(N)c3[N+](=O)[O-])c([N+](=O)[O-])c2)c2nc(Cl)ccc21,-1,test
Clc1cccc(-c2nc(Cl)nc(C3CC4CC3C3CCCC43)n2)c1,-1,test
Cc1cc(-c2c(Cl)cccc2Cl)cc2c1NC(=O)c1cccnc1N2c1ccc(Cl)c(Cl)c1,-1,test
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)c1c(Cl)c(Cl)cc(Cl)c1Cl,-1,test
CCCCCCCCC(=O)N1c2ncccc2C(=O)Nc2c(N3c4ncccc4C(=O)Nc4c(-c5cc(C)nc6c5NC(=O)c5cccnc5N6c5c(Cl)cccc5Cl)cc(C)nc43)cc(C)nc21,-1,test
O=C1Nc2ccc(-c3nc(Cl)c(Cl)cc3Cl)nc2N(c2ccc3c(n2)N(c2nc(Cl)c(Cl)cc2Cl)c2ncccc2C(=O)N3)c2ncccc21,-1,test
C=C(C)C1Cc2c(ccc3c2OC2COc4cc(C5C(C)C=CC6=CC(C)CC(N7c8ncccc8C(=O)N(C)c8ccc(Cl)nc87)C65)c(C5CC(C)C=C6C=CC(C)C(N7c8ncccc8C(=O)N(C)c8ccc(Cl)nc87)C65)cc4C2C3=O)O1,-1,test
CN1C(=O)c2cccnc2N(c2cc(Cl)ccc2Cl)c2ccccc21,-1,test
O=c1ccc2cc3ccoc3c(-c3cc([N+](=O)[O-])c(-c4cc([N+](=O)[O-])c(-c5cc([N+](=O)[O-])c(-c6c(Cl)cccc6Cl)c([N+](=O)[O-])c5)c([N+](=O)[O-])c4)c([N+](=O)[O-])c3)c2o1,-1,test
O=CN(NS(=O)(=O)c1ccccc1-c1ccccc1S(=O)(=O)NN(C=O)c1nc(Cl)cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)n1)c1nc(Cl)cc(-c2cc(Cl)ccc2Cl)n1,-1,test
Cc1ccc(-c2c([N+](=O)[O-])cc(-c3cc([N+](=O)[O-])c(-c4cc([N+](=O)[O-])c(-c5ccc(C)c(Cl)c5)c([N+](=O)[O-])c4)c([N+](=O)[O-])c3)cc2[N+](=O)[O-])cc1Cl,-1,test
Cc1cc(C2(O)CCC3C4CCC5=CC(=O)CCC5(C)C4C(=O)CC32C)cc2c1NC(=O)c1cccnc1N2c1cccc(Cl)c1Cl,-1,test
Nc1nc(-c2c(Cl)cccc2Cl)nc2c(-c3cc(Cl)ccc3Cl)c(-c3cc(Cl)c(Cl)cc3Cl)c(-c3cc(Cl)ccc3Cl)cc12,-1,test
C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC5c6cc7c(cc6C(c6cc(C8(O)C(O)CC9C%10CCC%11=CC(=O)C=CC%11(C)C%10(F)C(O)CC98C)c(O)c(C8(O)C(O)CC9C%10CCC%11=CC(=O)C=CC%11(C)C%10(F)C(O)CC98C)c6)C6C(=O)OCC56)OCO7)c(C5(O)C(O)CC6C7CCC8=CC(=O)C=CC8(C)C7(F)C(O)CC65C)cc4C2C3=O)O1,-1,test
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)c1c(Cl)cc(Cl)cc1Cl,-1,test
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)c1c(-c2ccc(Cl)c(Cl)c2)cc2c(N)nc(-c3ccc(Cl)c(Cl)c3)nc2c1C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,-1,test
Clc1ccc(-c2cccc(Cl)c2Cl)c(Cl)c1,-1,test
O=CN(NS(=O)(=O)c1ccccc1-c1cc(Cl)nc(N(C=O)NS(=O)(=O)c2ccccc2-c2ccccc2S(=O)(=O)NN(C=O)c2nc(Cl)cc(-c3cc(Cl)c(F)c(Cl)c3F)n2)n1)c1nc(Cl)cc(-c2cc(Cl)c(F)c(Cl)c2F)n1,-1,test
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)c1c(-c2c(Cl)cccc2Cl)cc2c(N)nc(-c3c(Cl)cccc3Cl)nc2c1C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,-1,test
CCCCCCCCC(=O)N1c2nc(-c3ccc4c(n3)N(c3ccc5c(n3)N(c3cc(Cl)ccc3Cl)c3ncccc3C(=O)N5)c3ncccc3C(=O)N4)ccc2NC(=O)c2cccnc21,-1,test
Clc1cc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1,-1,test
Cc1cc(C)c2c(n1)N(c1cc(C3c4cc5c(cc4C(OC4CC(C)C=C6C=CC(C)C(N7c8ncccc8C(=O)Nc8c(C)cc(C)nc87)C64)C4COC(=O)C34)OCO5)cc(-c3cc(Cl)c(Cl)c(Cl)c3Cl)c1O)c1ncccc1C(=O)N2,-1,test
CC12CCC(O)CC1=CCC1C2CCC2(C)C(c3c(Cl)cccc3Cl)CCC12,-1,test
CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(O)c1cc(Cl)c(Cl)cc1Cl,-1,test
C=C(C)C1Cc2c(ccc3c2OC2COc4cc(-c5cc6c(cc5-c5cccc7ccccc57)C5C(=O)c7ccc8c(c7OC5CO6)CC(C(=C)C)O8)c(-c5cc6c(cc5-c5c(O)c(Cl)c(Cl)c(Cl)c5Cl)C5C(=O)c7ccc8c(c7OC5CO6)CC(C(=C)C)O8)cc4C2C3=O)O1,-1,test
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)OP(=S)(ON=C(C#N)c1ccccc1)Oc1c([N+](=O)[O-])cc(C2(O)CCC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC32C)cc1[N+](=O)[O-],-1,test
Clc1cc(-c2ccc(-c3ccc(Cl)c(Cl)c3Cl)c(Cl)c2)ccc1-c1ccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c(Cl)c1,-1,test
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(c3c([N+](=O)[O-])cc(C4(O)CCC5C6CCC7=CC(=O)CCC7(C)C6C(=O)CC54C)cc3[N+](=O)[O-])CCC12,-1,test
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C=O)C(c3cc([N+](=O)[O-])c(-c4cc([N+](=O)[O-])c(C5CCC6C7CCC8=CC(=O)CCC8(C)C7C(O)CC56C=O)c([N+](=O)[O-])c4)c([N+](=O)[O-])c3)CCC12,-1,test
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C=O)C(c3nc(N)c4cc(-c5nc(Cl)c(Cl)cc5Cl)c(C5CCC6C7CCC8=CC(=O)CCC8(C)C7C(O)CC56C=O)c(C5CCC6C7CCC8=CC(=O)CCC8(C)C7C(O)CC56C=O)c4n3)CCC12,-1,test
O=C1Nc2ccc(-c3ccc(Cl)cc3)nc2N(c2cc(Cl)c(Cl)cc2Cl)c2ncccc21,-1,test
C#CC1(N2c3nc(-c4ccc5c(n4)N(C4(C#C)CCC6C7CCC8=CC(=O)CCC8C7CCC64C)c4ncccc4C(=O)N5)ccc3NC(=O)c3cccnc32)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,-1,test
Cc1cc(=O)c2c(OP(=S)(ON=C(C#N)c3ccccc3)Oc3c(Cl)c(Cl)cc(Cl)c3Cl)c3ccoc3c(OP(=S)(ON=C(C#N)c3ccccc3)Oc3c(Cl)c(Cl)cc(Cl)c3Cl)c2o1,-1,test
O=C1C(Cl)=C(Nc2nc(Cl)nc(NC3=C(Cl)C(=O)c4ccccc4C3=O)n2)C(=O)c2ccccc21,-1,test
CN1C(=O)c2cccnc2N(c2c(Cl)c(Cl)cc(Cl)c2Cl)c2nc(Cl)ccc21,-1,test
O=C1c2ccccc2C(=O)N1P(=S)(Oc1ccc(Br)c(Cl)c1)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-1,test
O=C1C(O)=C(C2CCC(c3ccc(Cl)cc3Cl)CC2)C(=O)c2ccccc21,-1,test
Nc1c(-c2cc([N+](=O)[O-])c(-c3c(Cl)ccc(Cl)c3Cl)c([N+](=O)[O-])c2)cc([N+](=O)[O-])c(-c2c(Cl)ccc(Cl)c2Cl)c1[N+](=O)[O-],-1,test
Nc1c(-c2c([N+](=O)[O-])cc(C3CCCCC3)c(N)c2[N+](=O)[O-])cc([N+](=O)[O-])c(-c2cc([N+](=O)[O-])c(C3CCCCC3)c([N+](=O)[O-])c2N)c1[N+](=O)[O-],-1,test
Nc1c(NC2=C(Cl)C(=O)c3ccccc3C2=O)cc([N+](=O)[O-])c(NC2=C(Cl)C(=O)c3ccccc3C2=O)c1[N+](=O)[O-],-1,test
C=C(C)C1Cc2c(ccc3c2OC2COc4cc(-c5cc(Cl)c(Cl)c(Cl)c5Cl)c(-c5cc(Cl)c(Cl)c(Cl)c5Cl)cc4C2C3=O)O1,-1,test
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)c1nc(Cl)nc(-c2nc(Cl)nc(-c3nc(Cl)nc(-c4cc(Cl)ccc4Cl)n3)n2)n1,-1,test
COc1c([N+](=O)[O-])cc(-c2cc([N+](=O)[O-])c(OC)c([N+](=O)[O-])c2N)c(N)c1[N+](=O)[O-],-1,test
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(c3cc([N+](=O)[O-])c(-c4cc([N+](=O)[O-])c(C5CCC6C7CCC8=CC(=O)CCC8(C)C7CCC56C)c([N+](=O)[O-])c4)c([N+](=O)[O-])c3)CCC12,-1,test
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C=O)C(c3cc(Cl)ccc3Cl)CCC12,-1,test
